0.155446,-0.006888,-42.143839,0.001485,0.145833,0.377286,-0.000002,-0.000019,1.032834,
0.153194,-0.007069,-39.317227,-0.000169,0.145958,2.462889,-0.000007,-0.000018,1.042991,
0.152465,-0.005735,-40.235553,-0.000018,0.144875,4.749250,-0.000009,-0.000017,1.044741,
0.153211,-0.006180,-40.134336,-0.000569,0.146670,2.809891,-0.000009,-0.000018,1.044718,
0.154375,-0.003834,-44.445069,0.000965,0.147244,-1.609870,-0.000005,-0.000011,1.026936,
0.156857,-0.001968,-54.700673,0.001291,0.148778,-5.933831,-0.000001,-0.000009,1.015875,
0.156621,-0.005904,-47.707735,0.001440,0.148104,-5.429524,-0.000002,-0.000013,1.022887,
0.150800,-0.008924,-36.250368,-0.003189,0.144825,6.605843,-0.000019,-0.000021,1.056256,
0.160123,-0.007607,-56.470750,0.003698,0.146182,-9.463105,0.000008,-0.000019,1.000851,
0.156266,-0.002895,-51.453101,0.002683,0.148850,-8.293719,0.000000,-0.000005,1.005617,
0.161689,-0.003372,-63.930025,0.005910,0.151950,-20.568966,0.000011,-0.000007,0.983363,
0.160616,-0.010195,-49.935813,0.005097,0.146179,-10.427846,0.000009,-0.000027,1.020877,
0.153315,-0.002737,-48.030066,-0.000700,0.151725,-6.351623,-0.000010,-0.000003,1.021345,
0.152252,-0.002252,-45.088809,-0.002728,0.150374,-1.193610,-0.000013,-0.000007,1.033834,
0.159260,-0.006110,-56.320559,0.003644,0.146151,-8.055514,0.000007,-0.000014,0.997020,
0.156026,-0.003928,-50.414109,0.003682,0.145107,-8.911882,0.000001,-0.000015,1.015433,
0.165420,-0.007890,-68.775667,0.006636,0.144208,-13.689662,0.000021,-0.000023,0.969096,
0.160514,0.000849,-66.603873,0.004628,0.148079,-12.303653,0.000015,0.000004,0.957088,
0.147835,-0.007562,-37.287258,-0.007621,0.142693,11.870524,-0.000037,-0.000018,1.063907,
0.147383,-0.009277,-31.804588,-0.003424,0.141429,7.935377,-0.000018,-0.000037,1.058314,
0.151906,-0.007323,-37.981558,-0.004285,0.147044,6.985345,-0.000022,-0.000020,1.066249,
0.153215,-0.004587,-46.089378,-0.003048,0.147025,4.148708,-0.000019,-0.000018,1.058553,
0.159716,-0.002935,-62.976852,0.004887,0.151747,-18.648270,0.000006,-0.000004,0.990229,
0.163702,-0.012108,-52.439086,0.006131,0.145026,-11.342828,0.000013,-0.000029,1.016359,
0.154643,-0.024018,-2.239259,-0.001105,0.134708,32.467002,-0.000011,-0.000058,1.150943,
0.151055,-0.020076,0.424876,-0.001527,0.140707,22.896588,-0.000018,-0.000044,1.142495,
0.160845,0.016713,-83.680473,0.006217,0.151282,-23.974557,0.000013,0.000043,0.924231,
0.156813,-0.002892,-55.657232,0.006179,0.145697,-16.823876,0.000003,-0.000008,0.997656,
0.151844,-0.003903,-45.891752,-0.000235,0.143302,2.153976,0.000006,-0.000011,1.003890,
0.151613,-0.003188,-45.378692,-0.004333,0.146835,8.091922,-0.000026,-0.000014,1.057853,
0.145592,-0.006981,-32.093169,-0.015883,0.148595,17.970334,-0.000064,-0.000012,1.098066,
0.149148,0.002129,-51.701943,-0.005578,0.161081,-18.779955,-0.000030,0.000028,0.978682,
0.150971,-0.004340,-44.080434,-0.003691,0.148610,4.377620,-0.000023,-0.000027,1.076982,
0.150320,-0.005813,-41.434801,-0.003147,0.146690,2.382317,-0.000002,0.000005,0.997406,
0.147572,-0.006794,-37.647504,-0.005896,0.143498,11.727338,-0.000012,-0.000001,1.013231,
0.148740,-0.022608,-15.260780,0.004096,0.139035,-3.445404,-0.000006,-0.000058,1.071887,
0.153140,-0.017200,-29.803320,0.004379,0.138066,-3.798207,-0.000002,-0.000049,1.049939,
0.158708,-0.011293,-37.117207,0.002174,0.139626,15.953279,-0.000005,-0.000033,1.089193,
0.143349,-0.019308,26.090347,-0.007832,0.133851,61.357318,-0.000043,-0.000053,1.244158,
0.157325,-0.027943,0.977855,0.002696,0.132608,29.511334,-0.000008,-0.000066,1.168706,
0.134615,-0.038132,96.071272,-0.014344,0.126021,96.747470,-0.000059,-0.000097,1.394326,
0.170379,0.008431,-109.250891,0.008351,0.147879,-26.507862,0.000038,0.000013,0.871234,
0.176441,0.010271,-127.096684,0.009536,0.151400,-26.433739,0.000057,0.000017,0.808720,
0.148982,0.004509,-42.242571,-0.002753,0.151181,-2.291879,-0.000019,0.000059,0.973432,
0.154103,-0.009321,-36.658506,0.000596,0.134017,23.189207,0.000002,-0.000064,1.125968,
0.155865,-0.011495,-32.574276,0.008245,0.140727,5.139654,0.000024,-0.000044,1.061716,
0.151219,-0.001658,-44.112842,-0.000772,0.148197,0.415233,-0.000013,-0.000003,1.028586,
0.151326,-0.000340,-46.237987,-0.000642,0.146681,3.193033,-0.000012,-0.000005,1.029728,
0.159309,-0.004623,-54.781420,0.001783,0.145675,0.279617,0.000003,-0.000019,1.022728,
0.152422,-0.005208,-41.497302,-0.001813,0.145644,7.587701,-0.000015,-0.000017,1.051803,
0.150206,-0.005119,-40.631737,-0.003462,0.146319,5.371104,-0.000024,-0.000013,1.058172,
0.158557,-0.006483,-51.058672,0.003530,0.147216,-8.591322,0.000006,-0.000015,1.004376,
0.158352,-0.001962,-57.595946,0.003785,0.149984,-12.326264,0.000003,-0.000001,0.995214,
