Tick#,offsetTime,IMU_ATTI(0):Longitude,IMU_ATTI(0):Latitude,IMU_ATTI(0):numSats,IMU_ATTI(0):barometer:Raw,IMU_ATTI(0):barometer:Smooth,IMU_ATTI(0):accel:X,IMU_ATTI(0):accel:Y,IMU_ATTI(0):accel:Z,IMU_ATTI(0):accel:Composite,IMU_ATTI(0):gyro:X,IMU_ATTI(0):gyro:Y,IMU_ATTI(0):gyro:Z,IMU_ATTI(0):gyro:Composite,IMU_ATTI(0):mag:X,IMU_ATTI(0):mag:Y,IMU_ATTI(0):mag:Z,IMU_ATTI(0):mag:Mod,IMU_ATTI(0):velN,IMU_ATTI(0):velE,IMU_ATTI(0):velD,IMU_ATTI(0):velComposite,IMU_ATTI(0):velH,IMU_ATTI(0):GPS-H,IMU_ATTI(0):roll,IMU_ATTI(0):pitch,IMU_ATTI(0):yaw,IMU_ATTI(0):yaw360,IMU_ATTI(0):totalGyro:Z,IMU_ATTI(0):totalGyro:X,IMU_ATTI(0):totalGyro:Y,IMU_ATTI(0):magYaw,IMU_ATTI(0):distanceHP,IMU_ATTI(0):distanceTravelled,IMU_ATTI(0):directionOfTravel[mag],IMU_ATTI(0):directionOfTravel[true],IMU_ATTI(0):temperature,General:relativeHeight,General:absoluteHeight,GPS(0):Long,GPS(0):Lat,GPS(0):Date,GPS(0):Time,GPS:dateTimeStamp,GPS(0):heightMSL,GPS(0):hDOP,GPS(0):pDOP,GPS(0):sAcc,GPS(0):numGPS,GPS(0):numGLNAS,GPS(0):numSV,GPS(0):velN,GPS(0):velE,GPS(0):velD,HP:Longitude,HP:Latitude,HP:rthHeight,BatBlackBox:tick,BatBlackBox:id,BatBlackBox:rsoc,BatBlackBox:index,BatBlackBox:rm,BatBlackBox:fcc,BatBlackBox:cell_min,BatBlackBox:cell_max,BatBlackBox:current,BatBlackBox:voltage,BatBlackBox:temp,BatBlackBox:flag,BatBlackBox:reserve,BatBlackBox:user_data,OA:avoidObst,OA:emergBrake,OA:radiusLimit,OA:airportLimit,OA:groundForceLanding,OA:horizNearBoundary,OA:vertLowLimit,OA:vertAirportLimit,OA:roofLimit,OA:hitGroundLimit,Motor:Speed:RFront,Motor:Speed:LFront,Motor:Speed:LBack,Motor:Speed:RBack,Motor:EscTemp:RFront,Motor:EscTemp:LFront,Motor:EscTemp:LBack,Motor:EscTemp:RBack,Motor:PPMrecv:RFront,Motor:PPMrecv:LFront,Motor:PPMrecv:LBack,Motor:PPMrecv:RBack,Motor:PPMsend:RFront,Motor:PPMsend:LFront,Motor:PPMsend:LBack,Motor:PPMsend:RBack,Motor:V_out:RFront,Motor:V_out:LFront,Motor:V_out:LBack,Motor:V_out:RBack,Motor:Volts:RFront,Motor:Volts:LFront,Motor:Volts:LBack,Motor:Volts:RBack,Motor:Current:RFront,Motor:Current:LFront,Motor:Current:LBack,Motor:Current:RBack,Motor:Status:RFront,Motor:Status:LFront,Motor:Status:LBack,Motor:Status:RBack,Motor:thrustAngle,IMU_ATTI(1):Longitude,IMU_ATTI(1):Latitude,IMU_ATTI(1):numSats,IMU_ATTI(1):barometer:Raw,IMU_ATTI(1):barometer:Smooth,IMU_ATTI(1):accel:X,IMU_ATTI(1):accel:Y,IMU_ATTI(1):accel:Z,IMU_ATTI(1):accel:Composite,IMU_ATTI(1):gyro:X,IMU_ATTI(1):gyro:Y,IMU_ATTI(1):gyro:Z,IMU_ATTI(1):gyro:Composite,IMU_ATTI(1):mag:X,IMU_ATTI(1):mag:Y,IMU_ATTI(1):mag:Z,IMU_ATTI(1):mag:Mod,IMU_ATTI(1):velN,IMU_ATTI(1):velE,IMU_ATTI(1):velD,IMU_ATTI(1):velComposite,IMU_ATTI(1):velH,IMU_ATTI(1):GPS-H,IMU_ATTI(1):roll,IMU_ATTI(1):pitch,IMU_ATTI(1):yaw,IMU_ATTI(1):yaw360,IMU_ATTI(1):totalGyro:Z,IMU_ATTI(1):totalGyro:X,IMU_ATTI(1):totalGyro:Y,IMU_ATTI(1):magYaw,IMU_ATTI(1):distanceHP,IMU_ATTI(1):distanceTravelled,IMU_ATTI(1):directionOfTravel[mag],IMU_ATTI(1):directionOfTravel[true],IMU_ATTI(1):temperature,IMUEX(0):err,IMUEX(0):rtk_Longitude,IMUEX(0):rtk_Latitude,IMUEX(0):rtk_Alti,IMUEX(1):err,IMUEX(1):rtk_Longitude,IMUEX(1):rtk_Latitude,IMUEX(1):rtk_Alti,MotorCtrl:Status,MotorCtrl:PWM:RFront,MotorCtrl:PWM:LFront,MotorCtrl:PWM:LBack,MotorCtrl:PWM:RBack,BattInfo:Voltage,BattInfo:BatVoltage,BattInfo:AdVoltage,BattInfo:AvgCurrent,BattInfo:R_time,BattInfo:R_CAP_MAH,BattInfo:LowCellVoltage,BattInfo:LowCellVolThreshold,BattInfo:BatCurrent,BattInfo:Remaining%,BattInfo:Temp,BattInfo:status,battery_info:BatDynCnt,battery_info:Vol1Protect,battery_info:Vol2Protect,battery_info:Cap1Protect,battery_info:Cap2Protect,battery_info:Batpresent,battery_info:sopPercentage,battery_info:sopValue,battery_info:sopScale,battery_info:sopFlg,BattInfo:WindHeading:WindDir,battery_info:home_dir,BattInfo:Wind:rangeMin,BattInfo:Wind:rangeMax,battery_info:cap_speed,battery_info:against_wind,battery_info:emergency_land_cap,battery_info:intel_bat_land_cap,battery_info:intel_bat_gh_cap,BattInfo:Smart:SmartGh,BattInfo:Smart:SmartLand,BattInfo:GoHome:CntDown,BattInfo:GoHome:GhCmd,BattInfo:GoHome:CapLevel,BattInfo:GoHome:LandCapLv,Attribute|Value,ConvertDatV3,3.6.6-Tablet
260012706,.000,,,0,130.71556,130.52599,0.06767436,-0.0027453005,-0.9935957,0.9959015,0.22119914,0.051223155,0.16687337,0.28177932,115,-354,1672,1712.0,0.006563352,-0.015005842,-7.343193E-5,0.016378593,0.016378427476376654,-0.016378427476376654,0.11161382028990441,3.90798318769399,61.93711160534481,61.937111605344796,8.857732804898017,11.320019269510675,-0.16413136327383274,57.38129619016675,,0.0,,,65.0,,,0.0,0.0,20151018,105,2015-10-18T00:01:05Z,-17.0,99.99,99.99,3.75E7,0,0,0,0.0,0.0,0.0,,,,15649165,48,11,741,233,3456,3716,3724,0,14877,21,212,1,0,false,false,false,false,false,false,false,false,false,false,0,0,0,0,55,70,69,54,944,945,945,944,940,940,940,940,0.0,0.0,0.0,0.0,1693.2,1688.9,1687.0,1693.2,0.0,0.0,0.0,0.0,0,0,0,0,-45.0,8.893364418350318E-12,-3.2308609660456014E-12,0,130.31392,130.15303,0.06729944,-0.002507892,-0.99350715,0.9957871,0.19148,0.123215266,0.15766953,0.27695897,115,-354,1672,1712.0,-1.457411E-4,3.9289848E-4,-1.8382196E-5,4.1946108E-4,4.1905809265046156E-4,-4.1905809265046156E-4,0.12230874085399261,3.7788890971134177,60.25970438183886,60.259704381838844,8.291337502836413,9.826242943525083,-0.020257681294612098,57.83186989611564,,0.001155846788707426,,,64.97,NONE,0.0,0.0,0.0,NONE,9.042384547064186E-12,-3.782496881109222E-12,0.0,,,,,,17.042,17.042,17.138,1.3844236,0,3181,4.257,12.0,1.381,93,27.7,OK,64,0,0,0,0,0,65,100,0.0,0,0.0,589232.0,2.69E-43,0.0,-5.9807744E7,62,3.4560688E-12,-3.4560833E-12,9.4E-44,False,False,0,None,0.0,1.0842022E-19,Firmware Date| Jul 26 2019
260161787,.039,0.0,0.0,0,130.71556,130.52599,0.06767436,-0.0027453005,-0.9935957,0.9959015,0.22119914,0.051223155,0.16687337,0.28177932,115,-354,1672,1712.0,0.006563352,-0.015005842,-7.343193E-5,0.016378593,0.016378427476376654,-0.016378427476376654,0.11161382028990441,3.90798318769399,61.93711160534481,61.937111605344796,8.857732804898017,11.320019269510675,-0.16413136327383274,57.38129619016675,,0.0,,,65.0,0.608062913085945,,0.0,0.0,20151018,105,2015-10-18T00:01:05Z,-17.0,99.99,99.99,3.75E7,0,0,0,0.0,0.0,0.0,,,,15649165,48,11,741,233,3456,3716,3724,0,14877,21,212,1,0,false,false,false,false,false,false,false,false,false,false,0,0,0,0,55,70,69,54,944,945,945,944,940,940,940,940,0.0,0.0,0.0,0.0,1693.2,1688.9,1687.0,1693.2,0.0,0.0,0.0,0.0,0,0,0,0,-45.0,8.893364418350318E-12,-3.2308609660456014E-12,0,130.31392,130.15303,0.06729944,-0.002507892,-0.99350715,0.9957871,0.19148,0.123215266,0.15766953,0.27695897,115,-354,1672,1712.0,-1.457411E-4,3.9289848E-4,-1.8382196E-5,4.1946108E-4,4.1905809265046156E-4,-4.1905809265046156E-4,0.12230874085399261,3.7788890971134177,60.25970438183886,60.259704381838844,8.291337502836413,9.826242943525083,-0.020257681294612098,57.83186989611564,,0.001155846788707426,,,64.97,NONE,0.0,0.0,0.0,NONE,9.042384547064186E-12,-3.782496881109222E-12,0.0,,,,,,17.042,17.042,17.138,1.3844236,0,3181,4.257,12.0,1.381,93,27.7,OK,64,0,0,0,0,0,65,100,0.0,0,0.0,589232.0,2.69E-43,0.0,-5.9807744E7,62,3.4560688E-12,-3.4560833E-12,9.4E-44,False,False,0,None,0.0,1.0842022E-19,ACType|MavicEnterprise
260317684,.079,0.0,0.0,0,130.61597,130.52339,0.06604989,-0.003078001,-0.9955373,0.9977307,-0.84257746,2.9848294,0.99696517,3.2577727,106,-360,1669,1710.0,0.0067675104,-0.014940533,0.0027814785,0.016635966,0.016401790292329927,-0.016401790292329927,0.10926249242855683,3.920703205435357,61.93741362959262,61.93741362959264,8.915806008191995,11.289013740556504,-0.012638444654718195,58.81465434687758,,0.0,,,65.01,0.5084687968750075,,0.0,0.0,20151018,105,2015-10-18T00:01:05Z,-17.0,99.99,99.99,3.75E7,0,0,0,0.0,0.0,0.0,,,,15649165,48,11,741,233,3456,3716,3724,0,14877,21,212,1,0,false,false,false,false,false,false,false,false,true,false,222,209,209,264,59,75,74,58,1128,1128,1128,1129,1123,1123,1123,1123,0.1,0.0,0.0,0.0,1668.7,1668.0,1666.2,1669.3,5.8,3.74,4.96,5.39,0,0,0,0,-58.29857033049427,8.893364418350318E-12,-3.2308609660456014E-12,0,130.31392,130.15303,0.06729944,-0.002507892,-0.99350715,0.9957871,0.19148,0.123215266,0.15766953,0.27695897,115,-354,1672,1712.0,-1.457411E-4,3.9289848E-4,-1.8382196E-5,4.1946108E-4,4.1905809265046156E-4,-4.1905809265046156E-4,0.12230874085399261,3.7788890971134177,60.25970438183886,60.259704381838844,8.291337502836413,9.826242943525083,-0.020257681294612098,57.83186989611564,,0.001155846788707426,,,64.97,NONE,0.0,0.0,0.0,NONE,9.042384547064186E-12,-3.782496881109222E-12,0.0,,,,,,17.042,17.042,17.138,1.3844236,0,3181,4.257,12.0,1.381,93,27.7,OK,64,0,0,0,0,0,65,100,0.0,0,0.0,589232.0,2.69E-43,0.0,-5.9807744E7,62,3.4560688E-12,-3.4560833E-12,9.4E-44,False,False,0,None,0.0,1.0842022E-19,dateTime|2015-10-18 0:0:6 GMT
260545748,.139,0.0,0.0,0,130.61597,130.52339,0.06604989,-0.003078001,-0.9955373,0.9977307,-0.84257746,2.9848294,0.99696517,3.2577727,106,-360,1669,1710.0,0.0067675104,-0.014940533,0.0027814785,0.016635966,0.016401790292329927,-0.016401790292329927,0.10926249242855683,3.920703205435357,61.93741362959262,61.93741362959264,8.915806008191995,11.289013740556504,-0.012638444654718195,58.81465434687758,,0.0,,,65.01,0.5084687968750075,,0.0,0.0,20151018,105,2015-10-18T00:01:05Z,-17.0,99.99,99.99,3.75E7,0,0,0,0.0,0.0,0.0,,,,15649165,48,11,741,233,3456,3716,3724,0,14877,21,212,1,0,false,false,false,false,false,false,false,false,true,false,222,209,209,264,59,75,74,58,1128,1128,1128,1129,1123,1123,1123,1123,0.1,0.0,0.0,0.0,1668.7,1668.0,1666.2,1669.3,5.8,3.74,4.96,5.39,0,0,0,0,-58.29857033049427,-1.0335460962209608E-11,-9.746177856732653E-12,0,130.49121,130.15302,0.06527614,-0.0022530286,-0.99348235,0.99562705,1.8287796,2.0499594,-1.4333552,3.0985925,106,-360,1669,1710.0,-4.3238013E-4,-6.0607423E-4,2.713533E-4,7.924085E-4,7.444988822664617E-4,-7.064114325223115E-4,0.13016718462683088,3.7905248130680156,60.265915304913335,60.265915304913335,8.227684677026394,9.927047739589263,0.08817710714248352,59.294603935030885,,0.0011581043389682182,,,65.02,NONE,0.0,0.0,0.0,NONE,9.042384547064186E-12,-3.782496881109222E-12,0.0,1,0.83,0.83,0.83,0.83,17.042,17.042,17.138,1.3844236,0,3181,4.257,12.0,1.381,93,27.7,OK,64,0,0,0,0,0,65,100,0.0,0,0.0,589232.0,2.69E-43,0.0,-5.9807744E7,62,3.4560688E-12,-3.4560833E-12,9.4E-44,False,False,0,None,0.0,1.0842022E-19,mcID(SN)|298DG13001W644
260701693,.179,0.0,0.0,0,130.49121,130.52626,0.066948146,-0.0021650945,-0.9936528,0.99590796,0.0448936,0.8057035,0.23944424,0.8417286,121,-354,1675,1716.0,0.00681563,-0.015515725,7.829699E-4,0.016964775,0.01694669718117112,-0.01694669718117112,0.11525487717343626,3.9123458001260745,61.93517622986409,61.93517622986411,8.977504210646352,11.249208431955797,0.17651336188727015,56.676759872551415,,0.0,,,64.98,0.38371293750000746,,0.0,0.0,20151018,105,2015-10-18T00:01:05Z,-17.0,99.99,99.99,3.75E7,0,0,0,0.0,0.0,0.0,,,,15649165,48,11,741,233,3456,3716,3724,0,14877,21,212,1,0,false,false,false,false,false,false,false,false,true,false,432,209,209,835,59,74,74,59,1134,1136,1135,1134,1130,1130,1130,1130,0.1,0.1,0.1,0.1,1663.1,1659.4,1658.2,1663.7,7.74,7.26,8.21,7.22,0,0,0,0,-64.60742602830237,-1.0335460962209608E-11,-9.746177856732653E-12,0,130.49121,130.15302,0.06527614,-0.0022530286,-0.99348235,0.99562705,1.8287796,2.0499594,-1.4333552,3.0985925,106,-360,1669,1710.0,-4.3238013E-4,-6.0607423E-4,2.713533E-4,7.924085E-4,7.444988822664617E-4,-7.444988822664617E-4,0.13016718462683088,3.7905248130680156,60.265915304913335,60.265915304913335,8.227684677026394,9.927047739589263,0.08817710714248352,59.294603935030885,,0.0011581043389682182,,,65.02,NONE,0.0,0.0,0.0,NONE,9.042384547064186E-12,-3.782496881109222E-12,0.0,1,0.83,0.83,0.83,0.83,17.018,17.018,17.037,1.3844236,0,3181,4.257,12.0,1.381,93,27.7,OK,64,0,0,0,0,0,65,100,0.0,0,0.0,589232.0,2.69E-43,0.0,-5.9807744E7,62,3.4560688E-12,-3.4560833E-12,9.4E-44,False,False,0,None,0.0,1.0842022E-19,mcVer|v3.4.1.10
260929770,.238,0.0,0.0,0,130.49121,130.52626,0.066948146,-0.0021650945,-0.9936528,0.99590796,0.0448936,0.8057035,0.23944424,0.8417286,121,-354,1675,1716.0,0.00681563,-0.015515725,7.829699E-4,0.016964775,0.01694669718117112,-0.01694669718117112,0.11525487717343626,3.9123458001260745,61.93517622986409,61.93517622986411,8.977504210646352,11.249208431955797,0.17651336188727015,56.676759872551415,,0.0,,,64.98,0.38371293750000746,,0.0,0.0,20151018,105,2015-10-18T00:01:05Z,-17.0,99.99,99.99,3.75E7,0,0,0,0.0,0.0,0.0,,,,15649165,48,11,741,233,3456,3716,3724,0,14877,21,212,1,0,false,false,false,false,false,false,false,false,true,false,432,209,209,835,59,74,74,59,1134,1136,1135,1134,1130,1130,1130,1130,0.1,0.1,0.1,0.1,1663.1,1659.4,1658.2,1663.7,7.74,7.26,8.21,7.22,0,0,0,0,-64.60742602830237,-3.181723539400982E-11,-1.9606081601168267E-11,0,130.49121,130.15302,0.06681957,-0.0025711907,-0.99503595,0.9972803,0.23686117,0.86099297,-0.7489642,1.1654868,121,-354,1675,1716.0,-8.881559E-4,-0.0014400863,7.808227E-4,0.0018634252,0.0016919424818836585,-0.0016476032739064258,0.1293590149836047,3.794476741500821,60.272818086938344,60.272818086938344,8.11877402425626,10.030135434009509,0.2334508548862319,57.09204634774029,,0.0011607325983277897,,,64.97,NONE,0.0,0.0,0.0,NONE,9.042384547064186E-12,-3.782496881109222E-12,0.0,1,1.66,1.66,1.66,1.66,17.018,17.018,17.037,1.3844236,0,3181,4.257,12.0,1.381,93,27.7,OK,64,0,0,0,0,0,65,100,0.0,0,0.0,589232.0,2.69E-43,0.0,-5.9807744E7,62,3.4560688E-12,-3.4560833E-12,9.4E-44,False,False,0,None,0.0,1.0842022E-19,
261085623,.279,0.0,0.0,0,130.49121,130.52455,0.06733582,-0.0031298753,-0.9936228,0.99590665,0.13485381,-0.3612123,0.09411262,0.3968842,121,-360,1669,1711.0,0.0067363926,-0.015573923,0.002039265,0.017090484,0.016968384052514128,-0.016968384052514128,0.11362722220171123,3.9104119401968345,61.937025504337015,61.93702550433704,8.99414564390816,11.258176181560279,0.19868940333199425,57.16071734744717,,0.0,,,64.99,0.38371293750000746,,0.0,0.0,20151018,105,2015-10-18T00:01:05Z,-17.0,99.99,99.99,3.75E7,0,0,0,0.0,0.0,0.0,,,,15649165,48,11,741,233,3456,3716,3724,0,14877,21,212,1,0,false,false,false,false,false,false,false,false,true,false,209,209,209,209,58,74,73,58,1141,1142,1142,1141,1137,1137,1137,1137,0.1,0.1,0.1,0.1,1663.1,1658.2,1658.8,1662.5,7.85,7.27,7.95,7.26,0,0,0,0,-45.0,-3.181723539400982E-11,-1.9606081601168267E-11,0,130.49121,130.15302,0.06681957,-0.0025711907,-0.99503595,0.9972803,0.23686117,0.86099297,-0.7489642,1.1654868,121,-354,1675,1716.0,-8.881559E-4,-0.0014400863,7.808227E-4,0.0018634252,0.0016919424818836585,-0.0016919424818836585,0.1293590149836047,3.794476741500821,60.272818086938344,60.272818086938344,8.11877402425626,10.030135434009509,0.2334508548862319,57.09204634774029,,0.0011607325983277897,,,64.97,NONE,0.0,0.0,0.0,NONE,9.042384547064186E-12,-3.782496881109222E-12,0.0,1,1.66,1.66,1.66,1.66,17.018,17.018,17.037,1.3844236,0,3181,4.257,12.0,1.381,93,27.7,OK,64,0,0,0,0,0,65,100,0.0,0,0.0,589232.0,2.69E-43,0.0,-5.9807744E7,62,3.4560688E-12,-3.4560833E-12,9.4E-44,False,False,0,None,0.0,1.0842022E-19,
261313752,.338,0.0,0.0,0,130.49121,130.52455,0.06733582,-0.0031298753,-0.9936228,0.99590665,0.13485381,-0.3612123,0.09411262,0.3968842,121,-360,1669,1711.0,0.0067363926,-0.015573923,0.002039265,0.017090484,0.016968384052514128,-0.016968384052514128,0.11362722220171123,3.9104119401968345,61.937025504337015,61.93702550433704,8.99414564390816,11.258176181560279,0.19868940333199425,57.16071734744717,,0.0,,,64.99,0.38371293750000746,,0.0,0.0,20151018,105,2015-10-18T00:01:05Z,-17.0,99.99,99.99,3.75E7,0,0,0,0.0,0.0,0.0,,,,15649165,48,11,741,233,3456,3716,3724,0,14877,21,212,1,0,false,false,false,false,false,false,false,false,true,false,209,209,209,209,58,74,73,58,1141,1142,1142,1141,1137,1137,1137,1137,0.1,0.1,0.1,0.1,1663.1,1658.2,1658.8,1662.5,7.85,7.27,7.95,7.26,0,0,0,0,-45.0,-2.3488448112351106E-11,3.4734761931446725E-12,0,130.49121,130.15303,0.067515,-0.002664105,-0.9933871,0.99568236,0.19598994,-0.15750092,-0.0050248783,0.2514833,121,-360,1669,1711.0,1.635804E-4,-0.0010684612,7.842078E-5,0.0010837517,0.0010809106949254419,-0.0010348938926678496,0.12086832472096534,3.7823620282175985,60.268660990479226,60.26866099047925,8.081154327272449,10.051732203407832,0.26855104354238657,57.59014179289392,,0.00116346092098346,,,65.01,NONE,0.0,0.0,0.0,NONE,9.042384547064186E-12,-3.782496881109222E-12,0.0,1,2.49,2.49,2.49,2.49,17.018,17.018,17.037,1.3844236,0,3181,4.257,12.0,1.381,93,27.7,OK,64,0,0,0,0,0,65,100,0.0,0,0.0,589232.0,2.69E-43,0.0,-5.9807744E7,62,3.4560688E-12,-3.4560833E-12,9.4E-44,False,False,0,None,0.0,1.0842022E-19,
261451583,.374,0.0,0.0,0,130.49121,130.52455,0.06733582,-0.0031298753,-0.9936228,0.99590665,0.13485381,-0.3612123,0.09411262,0.3968842,121,-360,1669,1711.0,0.0067363926,-0.015573923,0.002039265,0.017090484,0.016968384052514128,-0.016968384052514128,0.11362722220171123,3.9104119401968345,61.937025504337015,61.93702550433704,8.99414564390816,11.258176181560279,0.19868940333199425,57.16071734744717,,0.0,,,64.99,0.38371293750000746,,0.0,0.0,20151018,105,2015-10-18T00:01:05Z,-17.0,99.99,99.99,3.75E7,0,0,0,0.0,0.0,0.0,,,,15649165,48,11,741,233,3456,3716,3724,0,14877,21,212,1,0,false,false,false,false,false,false,false,false,true,false,209,209,259,209,58,74,75,59,1147,1149,1148,1148,1143,1143,1143,1143,0.1,0.1,0.1,0.1,1662.5,1658.2,1658.2,1662.5,7.85,7.24,7.92,7.28,0,0,0,0,45.0,-2.3488448112351106E-11,3.4734761931446725E-12,0,130.49121,130.15303,0.067515,-0.002664105,-0.9933871,0.99568236,0.19598994,-0.15750092,-0.0050248783,0.2514833,121,-360,1669,1711.0,1.635804E-4,-0.0010684612,7.842078E-5,0.0010837517,0.0010809106949254419,-0.0010809106949254419,0.12086832472096534,3.7823620282175985,60.268660990479226,60.26866099047925,8.081154327272449,10.051732203407832,0.26855104354238657,57.59014179289392,,0.00116346092098346,,,65.01,NONE,0.0,0.0,0.0,NONE,-2.146772209504993E-11,-5.187469112176471E-12,0.0,1,2.49,2.49,2.49,2.49,16.949,16.949,16.846,1.3844236,0,3181,4.257,12.0,1.381,93,27.7,OK,64,0,0,0,0,0,65,100,0.0,0,0.0,589232.0,2.69E-43,0.0,-5.9807744E7,62,3.4560688E-12,-3.4560833E-12,9.4E-44,False,False,0,None,0.0,1.0842022E-19,
261707413,.440,0.0,0.0,0,130.49443,130.52126,0.06605187,-0.0028646123,-0.99443567,0.99663097,0.39410558,0.26916048,-0.54327303,0.72312665,121,-357,1675,1716.0,0.0066899904,-0.015552886,0.0038505318,0.01736303,0.016930688839311366,-0.016930688839311366,0.11474905208283674,3.9090578820694226,61.93479363874185,61.93479363874184,8.971730874289976,11.284573217052507,0.19409567542850586,56.905849615147204,,0.0,,,65.02,0.38693254199219496,,0.0,0.0,20151018,106,2015-10-18T00:01:06Z,-17.0,99.99,99.99,3.75E7,0,0,0,0.0,0.0,0.0,,,,15649165,48,11,741,233,3456,3716,3724,0,14877,21,212,1,0,false,false,false,false,false,false,false,false,true,false,209,209,259,209,58,74,75,59,1147,1149,1148,1148,1143,1143,1143,1143,0.1,0.1,0.1,0.1,1662.5,1658.2,1658.2,1662.5,7.85,7.24,7.92,7.28,0,0,0,0,45.0,-2.3369558807907895E-11,-7.252312930741624E-13,0,130.57898,130.15303,0.06654882,-0.0030876729,-0.99374664,0.9959772,0.3920404,-0.43704808,-1.1267264,1.2705193,121,-357,1675,1716.0,4.4044384E-5,-0.0010847279,-7.780671E-4,0.0013356508,0.0010856217670109653,-0.0010785971223773582,0.11980257195295597,3.777199717145581,60.268555492467144,60.26855549246716,8.024665151185372,10.0810825998741,0.23887528067754513,57.34576861945943,,0.0011639279830820163,,,65.02,NONE,0.0,0.0,0.0,NONE,-2.146772209504993E-11,-5.187469112176471E-12,0.0,1,3.33,3.33,3.33,3.33,16.949,16.949,16.846,1.3844236,0,3181,4.257,12.0,1.381,93,27.7,OK,64,0,0,0,0,0,65,100,0.0,0,0.0,589232.0,2.69E-43,0.0,-5.9807744E7,62,3.4560688E-12,-3.4560833E-12,9.4E-44,False,False,0,None,0.0,1.0842022E-19,
