Tick#,offsetTime,IMU_ATTI(0):Longitude,IMU_ATTI(0):Latitude,IMU_ATTI(0):numSats,IMU_ATTI(0):barometer:Raw,IMU_ATTI(0):barometer:Smooth,IMU_ATTI(0):accel:X,IMU_ATTI(0):accel:Y,IMU_ATTI(0):accel:Z,IMU_ATTI(0):accel:Composite,IMU_ATTI(0):gyro:X,IMU_ATTI(0):gyro:Y,IMU_ATTI(0):gyro:Z,IMU_ATTI(0):gyro:Composite,IMU_ATTI(0):mag:X,IMU_ATTI(0):mag:Y,IMU_ATTI(0):mag:Z,IMU_ATTI(0):mag:Mod,IMU_ATTI(0):velN,IMU_ATTI(0):velE,IMU_ATTI(0):velD,IMU_ATTI(0):velComposite,IMU_ATTI(0):velH,IMU_ATTI(0):GPS-H,IMU_ATTI(0):roll,IMU_ATTI(0):pitch,IMU_ATTI(0):yaw,IMU_ATTI(0):yaw360,IMU_ATTI(0):totalGyro:Z,IMU_ATTI(0):totalGyro:X,IMU_ATTI(0):totalGyro:Y,IMU_ATTI(0):magYaw,IMU_ATTI(0):distanceHP,IMU_ATTI(0):distanceTravelled,IMU_ATTI(0):directionOfTravel[mag],IMU_ATTI(0):directionOfTravel[true],IMU_ATTI(0):temperature,General:relativeHeight,General:absoluteHeight,GPS(0):Long,GPS(0):Lat,GPS(0):Date,GPS(0):Time,GPS:dateTimeStamp,GPS(0):heightMSL,GPS(0):hDOP,GPS(0):pDOP,GPS(0):sAcc,GPS(0):numGPS,GPS(0):numGLNAS,GPS(0):numSV,GPS(0):velN,GPS(0):velE,GPS(0):velD,HP:Longitude,HP:Latitude,HP:rthHeight,BatBlackBox:tick,BatBlackBox:id,BatBlackBox:rsoc,BatBlackBox:index,BatBlackBox:rm,BatBlackBox:fcc,BatBlackBox:cell_min,BatBlackBox:cell_max,BatBlackBox:current,BatBlackBox:voltage,BatBlackBox:temp,BatBlackBox:flag,BatBlackBox:reserve,BatBlackBox:user_data,OA:avoidObst,OA:emergBrake,OA:radiusLimit,OA:airportLimit,OA:groundForceLanding,OA:horizNearBoundary,OA:vertLowLimit,OA:vertAirportLimit,OA:roofLimit,OA:hitGroundLimit,Motor:Speed:RFront,Motor:Speed:LFront,Motor:Speed:LBack,Motor:Speed:RBack,Motor:EscTemp:RFront,Motor:EscTemp:LFront,Motor:EscTemp:LBack,Motor:EscTemp:RBack,Motor:PPMrecv:RFront,Motor:PPMrecv:LFront,Motor:PPMrecv:LBack,Motor:PPMrecv:RBack,Motor:PPMsend:RFront,Motor:PPMsend:LFront,Motor:PPMsend:LBack,Motor:PPMsend:RBack,Motor:V_out:RFront,Motor:V_out:LFront,Motor:V_out:LBack,Motor:V_out:RBack,Motor:Volts:RFront,Motor:Volts:LFront,Motor:Volts:LBack,Motor:Volts:RBack,Motor:Current:RFront,Motor:Current:LFront,Motor:Current:LBack,Motor:Current:RBack,Motor:Status:RFront,Motor:Status:LFront,Motor:Status:LBack,Motor:Status:RBack,Motor:thrustAngle,IMU_ATTI(1):Longitude,IMU_ATTI(1):Latitude,IMU_ATTI(1):numSats,IMU_ATTI(1):barometer:Raw,IMU_ATTI(1):barometer:Smooth,IMU_ATTI(1):accel:X,IMU_ATTI(1):accel:Y,IMU_ATTI(1):accel:Z,IMU_ATTI(1):accel:Composite,IMU_ATTI(1):gyro:X,IMU_ATTI(1):gyro:Y,IMU_ATTI(1):gyro:Z,IMU_ATTI(1):gyro:Composite,IMU_ATTI(1):mag:X,IMU_ATTI(1):mag:Y,IMU_ATTI(1):mag:Z,IMU_ATTI(1):mag:Mod,IMU_ATTI(1):velN,IMU_ATTI(1):velE,IMU_ATTI(1):velD,IMU_ATTI(1):velComposite,IMU_ATTI(1):velH,IMU_ATTI(1):GPS-H,IMU_ATTI(1):roll,IMU_ATTI(1):pitch,IMU_ATTI(1):yaw,IMU_ATTI(1):yaw360,IMU_ATTI(1):totalGyro:Z,IMU_ATTI(1):totalGyro:X,IMU_ATTI(1):totalGyro:Y,IMU_ATTI(1):magYaw,IMU_ATTI(1):distanceHP,IMU_ATTI(1):distanceTravelled,IMU_ATTI(1):directionOfTravel[mag],IMU_ATTI(1):directionOfTravel[true],IMU_ATTI(1):temperature,BattInfo:Voltage,BattInfo:BatVoltage,BattInfo:AdVoltage,BattInfo:AvgCurrent,BattInfo:R_time,BattInfo:R_CAP_MAH,BattInfo:LowCellVoltage,BattInfo:LowCellVolThreshold,BattInfo:BatCurrent,BattInfo:Remaining%,BattInfo:Temp,BattInfo:status,battery_info:BatDynCnt,battery_info:Vol1Protect,battery_info:Vol2Protect,battery_info:Cap1Protect,battery_info:Cap2Protect,battery_info:Batpresent,battery_info:sopPercentage,battery_info:sopValue,battery_info:sopScale,battery_info:sopFlg,BattInfo:WindHeading:WindDir,battery_info:home_dir,BattInfo:Wind:rangeMin,BattInfo:Wind:rangeMax,battery_info:cap_speed,battery_info:against_wind,battery_info:emergency_land_cap,battery_info:intel_bat_land_cap,battery_info:intel_bat_gh_cap,BattInfo:Smart:SmartGh,BattInfo:Smart:SmartLand,BattInfo:GoHome:CntDown,BattInfo:GoHome:GhCmd,BattInfo:GoHome:CapLevel,BattInfo:GoHome:LandCapLv,IMUEX(0):err,IMUEX(0):rtk_Longitude,IMUEX(0):rtk_Latitude,IMUEX(0):rtk_Alti,IMUEX(1):err,IMUEX(1):rtk_Longitude,IMUEX(1):rtk_Latitude,IMUEX(1):rtk_Alti,Attribute|Value,ConvertDatV3,3.6.6-Tablet
7035512,1.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Firmware Date| Jul 26 2019
7840644,2.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACType|MavicEnterprise
123734790,32.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123925597,32.208,,,0,606.024,605.96704,0.06307267,-0.0013261042,-0.999061,1.0010508,0.12339768,0.046158526,0.17554314,0.21948348,475,-176,1412,1500.0,0.010611615,-0.010331573,0.0077504404,0.016715774,0.014810393996306766,-0.014810393996306766,0.08882650387145843,3.598154664531856,20.656372594995393,20.65637259499539,0.0,0.0,0.0,17.57244053306982,,0.0,,,64.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,0,0,0,0,49,62,61,48,945,946,945,946,940,940,940,940,0.0,0.0,0.0,0.0,1701.7,1697.5,1695.6,1701.1,0.0,0.0,0.0,0.0,0,0,0,0,-45.0,2.3360430414124568E-11,9.948573632944546E-12,0,606.31726,605.98785,0.06382753,-0.0021121786,-0.99873644,1.0007762,0.32887968,-0.103256404,0.023206875,0.3454885,475,-176,1412,1500.0,4.6983056E-4,0.001041677,5.5486325E-4,0.0012703168,0.0011427298781546886,-0.0011427298781546886,0.119126071617635,3.5024621702970826,17.78441337824273,17.784413378242732,0.0,0.0,0.0,17.70969140601467,,0.0,,,64.96,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,0.0,0.0,0.0,,,,,
124105950,32.255,0.0,0.0,0,606.024,605.96704,0.06307267,-0.0013261042,-0.999061,1.0010508,0.12339768,0.046158526,0.17554314,0.21948348,475,-176,1412,1500.0,0.010611615,-0.010331573,0.0077504404,0.016715774,0.014810393996306766,-0.014810393996306766,0.08882650387145843,3.598154664531856,20.656372594995393,20.65637259499539,0.0,0.0,0.0,17.57244053306982,,0.0,,,64.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,0,0,0,0,49,62,61,48,945,946,945,946,940,940,940,940,0.0,0.0,0.0,0.0,1701.7,1697.5,1695.6,1701.1,0.0,0.0,0.0,0.0,0,0,0,0,-45.0,2.3360430414124568E-11,9.948573632944546E-12,0,606.31726,605.98785,0.06382753,-0.0021121786,-0.99873644,1.0007762,0.32887968,-0.103256404,0.023206875,0.3454885,475,-176,1412,1500.0,4.6983056E-4,0.001041677,5.5486325E-4,0.0012703168,0.0011427298781546886,-0.0011427298781546886,0.119126071617635,3.5024621702970826,17.78441337824273,17.784413378242732,0.0,0.0,0.0,17.70969140601467,,0.0,,,64.96,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,0.0,0.0,0.0,,,,,
124252279,32.293,0.0,0.0,0,606.1508,605.97,0.061528772,-0.0022819606,-0.99940515,1.0013,0.23589419,-0.0404823,-0.03476761,0.24185465,478,-176,1409,1498.0,0.010683786,-0.009946704,0.004207726,0.015191615,0.014597266943826197,-0.014597266943826197,0.09184016200805631,3.595238256168681,20.654547353886873,20.65454735388687,-0.0017353308227349962,0.011774018017163327,-0.0020205641687736408,17.49902898007502,,0.0,,,65.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,0,0,0,0,50,63,62,48,945,946,945,945,940,940,940,940,0.0,0.0,0.0,0.0,1700.5,1696.2,1696.2,1701.1,0.0,0.0,0.0,0.0,0,0,0,0,-45.0,2.3360430414124568E-11,9.948573632944546E-12,0,606.31726,605.98785,0.06382753,-0.0021121786,-0.99873644,1.0007762,0.32887968,-0.103256404,0.023206875,0.3454885,475,-176,1412,1500.0,4.6983056E-4,0.001041677,5.5486325E-4,0.0012703168,0.0011427298781546886,-0.0011427298781546886,0.119126071617635,3.5024621702970826,17.78441337824273,17.784413378242732,0.0,0.0,0.0,17.70969140601467,,0.0,,,64.96,17.114,17.114,17.228,1.2489319,0,3242,4.276,12.0,1.218,98,16.6,OK,30,0,0,0,0,0,65,100,0.0,0,0.0,589232.0,2.69E-43,0.0,-1.05007105E-23,62,1.3322676E-15,-1.3322747E-15,9.4E-44,False,False,0,None,0.0,1.0842022E-19,NONE,0.0,0.0,0.0,NONE,3.430658017128911E-11,-4.563335645803027E-12,0.0,
124470704,32.349,0.0,0.0,0,606.1508,605.97,0.061528772,-0.0022819606,-0.99940515,1.0013,0.23589419,-0.0404823,-0.03476761,0.24185465,478,-176,1409,1498.0,0.010683786,-0.009946704,0.004207726,0.015191615,0.014597266943826197,-0.014597266943826197,0.09184016200805631,3.595238256168681,20.654547353886873,20.65454735388687,-0.0017353308227349962,0.011774018017163327,-0.0020205641687736408,17.49902898007502,,0.0,,,65.02,,,0.0,0.0,20151018,30,2015-10-18T00:00:30Z,-17.0,99.99,99.99,3.75E7,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,0,0,0,0,50,63,62,48,945,946,945,945,940,940,940,940,0.0,0.0,0.0,0.0,1700.5,1696.2,1696.2,1701.1,0.0,0.0,0.0,0.0,0,0,0,0,-45.0,3.4359909712521E-11,-2.1854655132283057E-12,0,606.05566,605.98785,0.062095374,-0.0015789364,-0.99814326,1.0000741,0.2047552,-0.022705847,0.10066107,0.2292878,478,-176,1409,1498.0,-1.1037109E-4,0.0015267044,-1.4879495E-4,0.0015379038,0.0015306887962676086,-0.0014986089554633484,0.12415109858813783,3.4992181792282344,17.781370312105384,17.781370312105366,0.0050229682530278826,0.010217245729673965,-0.001133017477294502,17.639933894005207,,1.8210981177509996E-6,,,65.01,17.114,17.114,17.228,1.2489319,0,3242,4.276,12.0,1.218,98,16.6,OK,30,0,0,0,0,0,65,100,0.0,0,0.0,589232.0,2.69E-43,0.0,-1.05007105E-23,62,1.3322676E-15,-1.3322747E-15,9.4E-44,False,False,0,None,0.0,1.0842022E-19,NONE,0.0,0.0,0.0,NONE,3.430658017128911E-11,-4.563335645803027E-12,0.0,
124693596,32.407,0.0,0.0,0,606.1429,605.9673,0.06369396,-0.0025877384,-0.99737906,0.99941415,-0.009368632,-0.048022106,0.01903986,0.052501526,472,-176,1409,1496.0,0.010108718,-0.010115639,0.0066746064,0.015781721,0.014300780593420877,-0.014300780593420877,0.09124300186483736,3.596020971173305,20.653885250506722,20.653885250506733,-0.0025198809140367824,0.02307383261432202,-0.006435445006996817,17.672818087834454,,0.0,,,64.98,,,0.0,0.0,20151018,30,2015-10-18T00:00:30Z,-17.0,99.99,99.99,3.75E7,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,0,0,0,0,49,62,61,48,945,946,945,946,940,940,940,940,0.0,0.0,0.0,0.0,1700.5,1697.5,1696.2,1701.1,0.0,0.0,0.0,0.0,0,0,0,0,-45.0,1.7427257532757388E-11,1.8466660748139655E-12,0,606.2327,605.98785,0.06360839,-0.0022675255,-0.997727,0.9997551,0.21622513,-0.07531067,-0.044953465,0.23333628,472,-176,1412,1499.0,9.509832E-5,7.7828974E-4,-2.8125904E-4,8.329978E-4,7.840782027357328E-4,-7.506668921475459E-4,0.12083677185082059,3.505099639159943,17.784447212013383,17.78444721201339,0.0078027743473329525,0.031224139245833983,-0.006024035735433977,17.80088354795233,,3.756569656494186E-6,,,64.97,17.114,17.114,17.228,1.2489319,0,3242,4.276,12.0,1.218,98,16.6,OK,30,0,0,0,0,0,65,100,0.0,0,0.0,589232.0,2.69E-43,0.0,-1.05007105E-23,62,1.3322676E-15,-1.3322747E-15,9.4E-44,False,False,0,None,0.0,1.0842022E-19,NONE,0.0,0.0,0.0,NONE,3.430658017128911E-11,-4.563335645803027E-12,0.0,
124886899,32.458,0.0,0.0,0,606.1429,605.9673,0.06369396,-0.0025877384,-0.99737906,0.99941415,-0.009368632,-0.048022106,0.01903986,0.052501526,472,-176,1409,1496.0,0.010108718,-0.010115639,0.0066746064,0.015781721,0.014300780593420877,-0.014300780593420877,0.09124300186483736,3.596020971173305,20.653885250506722,20.653885250506733,-0.0025198809140367824,0.02307383261432202,-0.006435445006996817,17.672818087834454,,0.0,,,64.98,,,0.0,0.0,20151018,30,2015-10-18T00:00:30Z,-17.0,99.99,99.99,3.75E7,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,0,0,0,0,49,61,61,49,945,946,945,946,940,940,940,940,0.0,0.0,0.0,0.0,1701.1,1696.8,1696.2,1703.0,0.0,0.0,0.0,0.0,0,0,0,0,-45.0,1.7427257532757388E-11,1.8466660748139655E-12,0,606.2327,605.98785,0.06360839,-0.0022675255,-0.997727,0.9997551,0.21622513,-0.07531067,-0.044953465,0.23333628,472,-176,1412,1499.0,9.509832E-5,7.7828974E-4,-2.8125904E-4,8.329978E-4,7.840782027357328E-4,-7.840782027357328E-4,0.12083677185082059,3.505099639159943,17.784447212013383,17.78444721201339,0.0078027743473329525,0.031224139245833983,-0.006024035735433977,17.80088354795233,,3.756569656494186E-6,,,64.97,17.114,17.114,17.228,1.2489319,0,3242,4.276,12.0,1.218,98,16.6,OK,30,0,0,0,0,0,65,100,0.0,0,0.0,589232.0,2.69E-43,0.0,-1.05007105E-23,62,1.3322676E-15,-1.3322747E-15,9.4E-44,False,False,0,None,0.0,1.0842022E-19,NONE,0.0,0.0,0.0,NONE,3.430658017128911E-11,-4.563335645803027E-12,0.0,
125065883,32.504,0.0,0.0,0,606.09796,605.9832,0.06303731,-0.0018189843,-0.9962625,0.99825644,0.032805283,-0.053533606,0.10104458,0.11896235,478,-176,1412,1501.0,0.010289697,-0.0094283875,0.0028395196,0.014242023,0.013956086499051992,-0.013956086499051992,0.0908599232964074,3.5950530436254624,20.653621928915125,20.65362192891513,0.00347329306516566,0.024243508903497774,-0.011503887201329738,17.491904997979454,,0.0,,,64.97,,,0.0,0.0,20151018,30,2015-10-18T00:00:30Z,-17.0,99.99,99.99,3.75E7,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,0,0,0,0,49,61,61,49,945,946,945,946,940,940,940,940,0.0,0.0,0.0,0.0,1701.1,1696.8,1696.2,1703.0,0.0,0.0,0.0,0.0,0,0,0,0,-45.0,1.7427257532757388E-11,1.8466660748139655E-12,0,606.2327,605.98785,0.06360839,-0.0022675255,-0.997727,0.9997551,0.21622513,-0.07531067,-0.044953465,0.23333628,472,-176,1412,1499.0,9.509832E-5,7.7828974E-4,-2.8125904E-4,8.329978E-4,7.840782027357328E-4,-7.840782027357328E-4,0.12083677185082059,3.505099639159943,17.784447212013383,17.78444721201339,0.0078027743473329525,0.031224139245833983,-0.006024035735433977,17.80088354795233,,3.756569656494186E-6,,,64.97,17.115,17.115,17.222,1.2489319,0,3242,4.276,12.0,1.218,98,16.6,OK,30,0,0,0,0,0,65,100,0.0,0,0.0,589232.0,2.69E-43,0.0,-1.05007105E-23,62,1.3322676E-15,-1.3322747E-15,9.4E-44,False,False,0,None,0.0,1.0842022E-19,NONE,0.0,0.0,0.0,NONE,3.430658017128911E-11,-4.563335645803027E-12,0.0,
125238700,32.549,0.0,0.0,0,606.09796,605.9832,0.06303731,-0.0018189843,-0.9962625,0.99825644,0.032805283,-0.053533606,0.10104458,0.11896235,478,-176,1412,1501.0,0.010289697,-0.0094283875,0.0028395196,0.014242023,0.013956086499051992,-0.013956086499051992,0.0908599232964074,3.5950530436254624,20.653621928915125,20.65362192891513,0.00347329306516566,0.024243508903497774,-0.011503887201329738,17.491904997979454,,0.0,,,64.97,,,0.0,0.0,20151018,30,2015-10-18T00:00:30Z,-17.0,99.99,99.99,3.75E7,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,0,0,0,0,49,61,61,49,945,946,945,946,940,940,940,940,0.0,0.0,0.0,0.0,1701.1,1696.8,1696.2,1703.0,0.0,0.0,0.0,0.0,0,0,0,0,-45.0,6.608680403637748E-13,8.888256871981147E-13,0,606.17725,605.98785,0.06278652,-0.0028479001,-0.9978507,0.99982816,0.18578663,-0.054565955,0.16959488,0.25740346,481,-176,1412,1502.0,4.1612944E-5,2.126687E-5,7.2040595E-4,7.219201E-4,4.67323958850847E-5,-5.156002828824424E-6,0.1066091530323205,3.5057448458689993,17.78200981768023,17.782009817680205,0.014022503252763165,0.05128491957062539,-0.012505006752402594,17.50321477430782,,5.623946925720927E-6,,,64.96,17.115,17.115,17.222,1.2489319,0,3242,4.276,12.0,1.218,98,16.6,OK,30,0,0,0,0,0,65,100,0.0,0,0.0,589232.0,2.69E-43,0.0,-1.05007105E-23,62,1.3322676E-15,-1.3322747E-15,9.4E-44,False,False,0,None,0.0,1.0842022E-19,NONE,0.0,0.0,0.0,NONE,3.430658017128911E-11,-4.563335645803027E-12,0.0,dateTime|2015-10-18 0:0:30 GMT
125461597,32.607,0.0,0.0,0,606.0451,605.98444,0.06390597,-0.0022839392,-0.9973865,0.99943435,0.08140187,-0.0878143,0.14611797,0.18891288,481,-176,1412,1502.0,0.010728433,-0.009671103,0.0020599912,0.01459017,0.014444012564267764,-0.014444012564267764,0.08943835904180422,3.592634613961011,20.657638084242215,20.657638084242194,0.015806432624344627,0.029942320061690578,-0.018556992764574967,17.403821713665003,,0.0,,,64.95,,,0.0,0.0,20151018,30,2015-10-18T00:00:30Z,-17.0,99.99,99.99,3.75E7,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,0,0,0,0,50,61,62,50,945,946,945,946,940,940,940,940,0.0,0.0,0.0,0.0,1701.1,1696.8,1696.2,1701.7,0.0,0.0,0.0,0.0,0,0,0,0,-45.0,-5.797234835089821E-12,1.3995344702893608E-11,0,606.4071,605.98785,0.06471023,-0.0017091953,-0.99661565,0.9987157,0.18339469,0.11774067,-0.011971895,0.21826544,478,-176,1412,1501.0,6.639219E-4,-2.2460791E-4,0.0013613346,0.0015311672,7.008858654056018E-4,-6.7284001460254E-4,0.10591537195871893,3.508319891107813,17.782222914565576,17.78222291456558,0.02188773780173152,0.06970671029755962,-0.009352649981699629,17.58711507787407,,7.248641160315643E-6,,,64.98,17.115,17.115,17.222,1.2489319,0,3242,4.276,12.0,1.218,98,16.6,OK,30,0,0,0,0,0,65,100,0.0,0,0.0,589232.0,2.69E-43,0.0,-1.05007105E-23,62,1.3322676E-15,-1.3322747E-15,9.4E-44,False,False,0,None,0.0,1.0842022E-19,NONE,0.0,0.0,0.0,NONE,3.430658017128911E-11,-4.563335645803027E-12,0.0,
125654848,32.657,0.0,0.0,0,606.0451,605.98444,0.06390597,-0.0022839392,-0.9973865,0.99943435,0.08140187,-0.0878143,0.14611797,0.18891288,481,-176,1412,1502.0,0.010728433,-0.009671103,0.0020599912,0.01459017,0.014444012564267764,-0.014444012564267764,0.08943835904180422,3.592634613961011,20.657638084242215,20.657638084242194,0.015806432624344627,0.029942320061690578,-0.018556992764574967,17.403821713665003,,0.0,,,64.95,,,0.0,0.0,20151018,30,2015-10-18T00:00:30Z,-17.0,99.99,99.99,3.75E7,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,0,0,0,0,49,62,62,49,945,946,945,945,940,940,940,940,0.0,0.0,0.0,0.0,1702.4,1696.2,1696.2,1701.7,0.0,0.0,0.0,0.0,0,0,0,0,-45.0,-5.797234835089821E-12,1.3995344702893608E-11,0,606.4071,605.98785,0.06471023,-0.0017091953,-0.99661565,0.9987157,0.18339469,0.11774067,-0.011971895,0.21826544,478,-176,1412,1501.0,6.639219E-4,-2.2460791E-4,0.0013613346,0.0015311672,7.008858654056018E-4,-7.008858654056018E-4,0.10591537195871893,3.508319891107813,17.782222914565576,17.78222291456558,0.02188773780173152,0.06970671029755962,-0.009352649981699629,17.58711507787407,,7.248641160315643E-6,,,64.98,17.115,17.115,17.222,1.2489319,0,3242,4.276,12.0,1.218,98,16.6,OK,30,0,0,0,0,0,65,100,0.0,0,0.0,589232.0,2.69E-43,0.0,-1.05007105E-23,62,1.3322676E-15,-1.3322747E-15,9.4E-44,False,False,0,None,0.0,1.0842022E-19,NONE,0.0,0.0,0.0,NONE,3.430658017128911E-11,-4.563335645803027E-12,0.0,
