0.154073,-0.006240,-39.850854,0.001629,0.144280,2.551530,-0.000003,-0.000022,1.040359,
0.155092,-0.004181,-45.369779,0.002836,0.147844,-6.266547,0.000001,-0.000012,1.015695,
0.154023,-0.007255,-38.969458,0.000470,0.144434,6.438048,-0.000005,-0.000020,1.041164,
0.155185,-0.004522,-46.270754,0.001136,0.147575,-0.959975,-0.000004,-0.000010,1.024725,
0.154259,-0.005498,-41.502068,0.001961,0.146601,-2.126787,-0.000004,-0.000017,1.034377,
0.155033,-0.008999,-40.845270,0.000154,0.144675,2.021142,-0.000011,-0.000026,1.059875,
0.155650,-0.001216,-52.170163,0.000032,0.148512,-3.269769,-0.000007,-0.000004,1.020905,
0.150881,-0.007200,-38.086797,-0.002333,0.144497,6.459089,-0.000022,-0.000019,1.057895,
0.162614,-0.010659,-58.685291,0.004892,0.145463,-11.592539,0.000012,-0.000021,0.995333,
0.155717,-0.007716,-44.616006,0.001878,0.147690,-4.302038,-0.000004,-0.000015,1.030759,
0.158105,-0.007650,-48.137757,0.003302,0.148919,-7.832625,-0.000000,-0.000018,1.029697,
0.160712,-0.008062,-54.346222,0.004231,0.146401,-7.951023,0.000007,-0.000024,1.022325,
0.152155,-0.002596,-45.619786,-0.003358,0.153265,-3.501398,-0.000021,0.000003,1.028114,
0.151556,-0.003140,-42.212569,-0.001706,0.148963,-0.232384,-0.000014,-0.000008,1.036220,
0.157931,-0.011863,-46.952472,0.005377,0.142284,-7.610772,0.000004,-0.000033,1.022248,
0.160451,-0.004537,-60.424033,0.005924,0.146050,-15.004220,0.000016,-0.000015,0.973368,
0.158143,-0.002359,-56.946467,0.003844,0.149032,-11.287137,0.000005,-0.000003,0.989497,
0.151405,-0.014518,-26.326195,0.002326,0.141021,1.595062,-0.000011,-0.000043,1.076369,
0.147677,-0.005446,-38.226477,-0.004299,0.143567,7.231745,-0.000027,-0.000014,1.047826,
0.143982,-0.007798,-31.771835,-0.011259,0.139079,20.538963,-0.000066,-0.000039,1.119253,
0.149072,-0.004589,-39.476425,-0.009218,0.145531,17.344793,-0.000040,-0.000017,1.085631,
0.149392,-0.009074,-33.105149,-0.011839,0.140476,28.629713,-0.000044,-0.000040,1.132524,
0.160089,-0.004813,-59.019946,0.004643,0.150643,-15.832028,0.000009,-0.000014,0.998407,
