0.171537,-0.003462,-55.310888,0.002685,0.169214,-36.755206,-0.000002,-0.000008,1.016422,
0.170151,-0.003898,-51.145948,-0.000362,0.169960,-31.567916,-0.000011,-0.000008,1.034745,
0.170201,-0.004539,-50.824323,-0.000322,0.169355,-33.148419,-0.000008,-0.000011,1.032215,
0.171399,-0.004788,-51.951082,0.000866,0.169017,-33.996430,-0.000006,-0.000010,1.027714,
0.172988,-0.002698,-59.682882,0.001439,0.172365,-36.403976,-0.000001,-0.000001,1.003645,
0.170186,-0.004477,-53.253210,-0.003003,0.171257,-28.513840,-0.000013,-0.000006,1.036275,
0.168628,-0.004554,-48.814161,-0.000601,0.169517,-30.830363,-0.000016,-0.000014,1.052770,
0.175200,0.000235,-68.423893,0.002884,0.174215,-46.190218,0.000003,-0.000001,0.994854,
0.171486,-0.002373,-57.245515,-0.000755,0.171943,-34.221130,-0.000009,-0.000006,1.027086,
0.171035,-0.006651,-50.990829,0.000555,0.167885,-32.173247,-0.000007,-0.000014,1.034667,
0.171815,-0.004812,-54.088179,-0.000937,0.168215,-31.133898,-0.000007,-0.000008,1.025285,
0.173633,-0.003736,-58.076887,0.001008,0.169537,-35.582243,-0.000002,-0.000008,1.014923,
0.165938,0.002624,-55.593255,0.003269,0.162251,-30.145694,-0.000019,0.000000,1.038932,
0.173235,-0.007667,-54.992340,0.002905,0.165088,-29.823226,0.000002,-0.000028,1.038251,
0.175936,-0.009290,-53.614302,0.004059,0.165481,-32.161171,0.000012,-0.000019,1.004172,
0.169368,-0.004202,-51.205028,0.000524,0.169175,-31.418438,-0.000010,-0.000009,1.032889,
0.171522,-0.008217,-49.823425,0.001762,0.165886,-32.308326,-0.000003,-0.000022,1.038170,
0.168970,-0.002529,-50.848046,-0.001422,0.165734,-24.336755,-0.000021,-0.000028,1.086543,
0.169226,-0.009420,-40.312448,-0.002591,0.161203,-14.223241,-0.000025,-0.000047,1.123978,
0.172655,-0.005797,-55.251150,0.001229,0.168015,-33.458750,-0.000002,-0.000013,1.023781,
0.172948,-0.003259,-59.186118,0.002135,0.170702,-36.923728,-0.000006,-0.000013,1.031676,
