0.210192,-0.002399,-109.494752,-0.000619,0.213406,-68.154111,-0.000001,-0.000011,1.016045,
0.210475,-0.003670,-109.604207,0.001815,0.212548,-70.394616,0.000006,0.000009,0.973772,
0.211304,0.004331,-134.142201,0.004520,0.213150,-63.656991,-0.000001,0.000002,1.000274,
0.206724,0.002000,-109.621977,0.000050,0.210235,-62.758720,-0.000019,0.000012,1.013238,
0.212143,-0.008514,-100.841531,0.001555,0.204763,-53.063164,0.000010,-0.000015,1.005450,
0.210866,-0.003721,-108.784966,0.002211,0.208892,-66.928653,0.000004,-0.000005,0.999989,
0.213473,-0.008427,-109.726769,0.000641,0.209442,-67.756977,0.000004,-0.000013,1.004638,
0.212225,-0.003511,-113.616130,0.002062,0.208741,-71.020098,0.000004,0.000002,0.987259,
0.230517,0.031959,-199.784835,0.010755,0.237992,-128.109453,0.000055,0.000111,0.728467,
0.245323,-0.000604,-182.467841,0.015349,0.203628,-98.786584,0.000075,0.000012,0.817559,
0.217084,-0.002381,-135.961101,0.005746,0.209596,-75.294334,0.000026,-0.000013,0.971471,
0.210376,0.003776,-123.567184,-0.001577,0.217758,-73.273956,-0.000011,0.000037,0.969511,
0.219326,0.000445,-128.910050,0.003737,0.216054,-80.862973,0.000015,0.000014,0.955869,
0.207788,-0.006877,-99.658671,-0.004379,0.200245,-46.187558,-0.000021,-0.000034,1.083465,
0.211258,-0.001350,-113.956587,-0.002051,0.214640,-65.885592,-0.000005,0.000001,1.013199,
0.200112,-0.001410,-94.235113,0.000739,0.205259,-60.169298,-0.000006,0.000005,1.004667,
0.201943,-0.004167,-93.343249,0.001839,0.204171,-60.730629,-0.000003,-0.000002,1.008470,
0.200424,-0.002224,-89.650340,0.001434,0.205084,-60.839795,-0.000002,0.000004,0.998193,
0.201916,-0.000086,-98.195639,0.002344,0.204210,-62.590031,-0.000001,0.000005,0.995929,
0.201755,0.000754,-98.951796,0.001463,0.206164,-62.203352,-0.000003,0.000009,0.992804,
0.208071,-0.000141,-110.824805,0.002315,0.212858,-69.762131,-0.000007,0.000015,0.990786,
0.206306,0.001416,-112.408095,-0.001459,0.213760,-65.748227,-0.000018,0.000011,1.017939,
0.207723,0.004771,-116.779935,-0.002746,0.216568,-68.141875,-0.000011,0.000020,0.990925,
0.205987,-0.006712,-97.480695,-0.000664,0.208472,-63.600029,-0.000012,-0.000011,1.040084,
0.211987,-0.004073,-113.763014,0.004196,0.208595,-71.185683,0.000002,-0.000004,1.002093,
0.209793,-0.001202,-113.836430,0.004063,0.210319,-72.731038,0.000007,0.000005,0.980475,
0.206375,-0.004817,-100.770527,0.000491,0.202154,-57.826272,0.000005,-0.000012,1.008212,
0.207750,-0.001588,-106.136005,0.004794,0.206176,-69.387579,0.000006,0.000001,0.986821,
0.205490,-0.003658,-103.994326,0.004665,0.193732,-52.281406,-0.000006,-0.000005,1.018017,
0.212753,0.001008,-123.285966,0.007629,0.209000,-74.517532,0.000018,0.000008,0.952425,
0.211506,-0.007306,-105.286919,0.005707,0.201228,-61.145475,0.000015,-0.000015,0.989871,
0.207852,-0.002001,-106.737439,0.002949,0.204847,-62.584943,0.000004,-0.000005,0.999176,
0.207540,-0.000801,-109.073412,0.002343,0.207337,-65.433543,0.000004,0.000005,0.984148,
0.199311,-0.006187,-85.341513,-0.000164,0.198638,-48.028143,-0.000012,-0.000023,1.061609,
0.198572,-0.001452,-90.388447,0.000306,0.198951,-48.823798,-0.000009,-0.000017,1.045656,
0.200902,-0.001965,-96.016184,0.004457,0.202010,-61.544000,-0.000002,-0.000005,1.010576,
0.201481,-0.002582,-95.617805,0.003060,0.204608,-63.258718,-0.000003,-0.000013,1.026022,
