Tick#,offsetTime,IMU_ATTI(0):Longitude,IMU_ATTI(0):Latitude,IMU_ATTI(0):numSats,IMU_ATTI(0):barometer:Raw,IMU_ATTI(0):barometer:Smooth,IMU_ATTI(0):accel:X,IMU_ATTI(0):accel:Y,IMU_ATTI(0):accel:Z,IMU_ATTI(0):accel:Composite,IMU_ATTI(0):gyro:X,IMU_ATTI(0):gyro:Y,IMU_ATTI(0):gyro:Z,IMU_ATTI(0):gyro:Composite,IMU_ATTI(0):mag:X,IMU_ATTI(0):mag:Y,IMU_ATTI(0):mag:Z,IMU_ATTI(0):mag:Mod,IMU_ATTI(0):velN,IMU_ATTI(0):velE,IMU_ATTI(0):velD,IMU_ATTI(0):velComposite,IMU_ATTI(0):velH,IMU_ATTI(0):GPS-H,IMU_ATTI(0):roll,IMU_ATTI(0):pitch,IMU_ATTI(0):yaw,IMU_ATTI(0):yaw360,IMU_ATTI(0):totalGyro:Z,IMU_ATTI(0):totalGyro:X,IMU_ATTI(0):totalGyro:Y,IMU_ATTI(0):magYaw,IMU_ATTI(0):distanceHP,IMU_ATTI(0):distanceTravelled,IMU_ATTI(0):directionOfTravel[mag],IMU_ATTI(0):directionOfTravel[true],IMU_ATTI(0):temperature,General:relativeHeight,General:absoluteHeight,GPS(0):Long,GPS(0):Lat,GPS(0):Date,GPS(0):Time,GPS:dateTimeStamp,GPS(0):heightMSL,GPS(0):hDOP,GPS(0):pDOP,GPS(0):sAcc,GPS(0):numGPS,GPS(0):numGLNAS,GPS(0):numSV,GPS(0):velN,GPS(0):velE,GPS(0):velD,RC:Aileron,RC:Elevator,RC:Rudder,RC:Throttle,Controller:navHealth,Controller:ctrl_level,HP:Longitude,HP:Latitude,HP:rthHeight,OA:avoidObst,OA:emergBrake,OA:radiusLimit,OA:airportLimit,OA:groundForceLanding,OA:horizNearBoundary,OA:vertLowLimit,OA:vertAirportLimit,OA:roofLimit,OA:hitGroundLimit,Motor:Speed:RFront,Motor:Speed:LFront,Motor:Speed:LBack,Motor:Speed:RBack,Motor:EscTemp:RFront,Motor:EscTemp:LFront,Motor:EscTemp:LBack,Motor:EscTemp:RBack,Motor:PPMrecv:RFront,Motor:PPMrecv:LFront,Motor:PPMrecv:LBack,Motor:PPMrecv:RBack,Motor:PPMsend:RFront,Motor:PPMsend:LFront,Motor:PPMsend:LBack,Motor:PPMsend:RBack,Motor:V_out:RFront,Motor:V_out:LFront,Motor:V_out:LBack,Motor:V_out:RBack,Motor:Volts:RFront,Motor:Volts:LFront,Motor:Volts:LBack,Motor:Volts:RBack,Motor:Current:RFront,Motor:Current:LFront,Motor:Current:LBack,Motor:Current:RBack,Motor:Status:RFront,Motor:Status:LFront,Motor:Status:LBack,Motor:Status:RBack,Motor:thrustAngle,IMU_ATTI(1):Longitude,IMU_ATTI(1):Latitude,IMU_ATTI(1):numSats,IMU_ATTI(1):barometer:Raw,IMU_ATTI(1):barometer:Smooth,IMU_ATTI(1):accel:X,IMU_ATTI(1):accel:Y,IMU_ATTI(1):accel:Z,IMU_ATTI(1):accel:Composite,IMU_ATTI(1):gyro:X,IMU_ATTI(1):gyro:Y,IMU_ATTI(1):gyro:Z,IMU_ATTI(1):gyro:Composite,IMU_ATTI(1):mag:X,IMU_ATTI(1):mag:Y,IMU_ATTI(1):mag:Z,IMU_ATTI(1):mag:Mod,IMU_ATTI(1):velN,IMU_ATTI(1):velE,IMU_ATTI(1):velD,IMU_ATTI(1):velComposite,IMU_ATTI(1):velH,IMU_ATTI(1):GPS-H,IMU_ATTI(1):roll,IMU_ATTI(1):pitch,IMU_ATTI(1):yaw,IMU_ATTI(1):yaw360,IMU_ATTI(1):totalGyro:Z,IMU_ATTI(1):totalGyro:X,IMU_ATTI(1):totalGyro:Y,IMU_ATTI(1):magYaw,IMU_ATTI(1):distanceHP,IMU_ATTI(1):distanceTravelled,IMU_ATTI(1):directionOfTravel[mag],IMU_ATTI(1):directionOfTravel[true],IMU_ATTI(1):temperature,BattInfo:Voltage,BattInfo:BatVoltage,BattInfo:AdVoltage,BattInfo:AvgCurrent,BattInfo:R_time,BattInfo:R_CAP_MAH,BattInfo:LowCellVoltage,BattInfo:LowCellVolThreshold,BattInfo:BatCurrent,BattInfo:Remaining%,BattInfo:Temp,BattInfo:status,battery_info:BatDynCnt,battery_info:Vol1Protect,battery_info:Vol2Protect,battery_info:Cap1Protect,battery_info:Cap2Protect,battery_info:Batpresent,battery_info:sopPercentage,battery_info:sopValue,battery_info:sopScale,battery_info:sopFlg,BattInfo:WindHeading:WindDir,battery_info:home_dir,BattInfo:Wind:rangeMin,BattInfo:Wind:rangeMax,battery_info:cap_speed,battery_info:against_wind,battery_info:emergency_land_cap,battery_info:intel_bat_land_cap,battery_info:intel_bat_gh_cap,BattInfo:Smart:SmartGh,BattInfo:Smart:SmartLand,BattInfo:GoHome:CntDown,BattInfo:GoHome:GhCmd,BattInfo:GoHome:CapLevel,BattInfo:GoHome:LandCapLv,IMUEX(0):err,IMUEX(0):rtk_Longitude,IMUEX(0):rtk_Latitude,IMUEX(0):rtk_Alti,IMUEX(1):err,IMUEX(1):rtk_Longitude,IMUEX(1):rtk_Latitude,IMUEX(1):rtk_Alti,Attribute|Value,ConvertDatV3,3.6.6-Tablet
7461923,1.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Firmware Date| Oct 17 2018
509899961,132.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACType|MavicEnterprise
513781544,133.530,,,0,7.0285707,6.954543,0.06133094,-0.006693705,-0.9946832,0.99659467,0.27654853,-0.19769764,-0.20762235,0.39833465,-281,305,1419,1478.0,-0.04932591,-0.059971385,-0.02176924,0.080644354,0.07765057877914715,-0.07765057877914715,0.36375629351205596,3.2009875617071515,-124.43384236050282,235.5661576394972,-0.14458238499070963,0.25979336900464073,-0.09563055522852584,-124.20909529363985,,0.0,,,64.06,,,0.0,0.0,20190425,113159,2019-04-25T11:31:59Z,-17.0,99.99,99.99,3.7500008E7,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,,,,false,false,false,false,false,false,false,false,false,false,0,0,0,0,52,66,65,50,943,945,944,943,940,940,940,940,0.0,0.0,0.0,0.0,1725.7,1720.8,1720.2,1725.0,0.0,0.0,0.0,0.0,0,0,0,0,-45.0,-3.853473084450429E-11,-4.7545131434936575E-11,0,7.345649,7.6769786,0.061498996,-0.0075473664,-0.9948488,0.9967764,0.31213298,-0.24936007,-0.22463964,0.4583344,-281,305,1423,1482.0,-7.335057E-4,-5.3187425E-4,9.4986975E-4,0.001312697,9.060468154332128E-4,-9.060468154332128E-4,0.40183118163430803,3.477298636545383,-121.70028060290473,238.29971939709526,-0.16602648995068878,0.2884212178865171,-0.10084944822931871,-123.33507337139984,,7.663145583524792E-5,,,64.05,17.366,17.366,6.208,1.2463773,0,3632,4.337,12.0,1.253,99,26.4,OK,126,0,0,0,0,0,65,100,0.0,0,0.0,589232.0,2.69E-43,0.0,-5.9807744E7,62,2.5940128E-5,-2.594025E-5,9.4E-44,False,False,0,None,0.0,1.0842022E-19,NONE,0.0,0.0,0.0,NONE,-1.8338716890822784E-11,-4.099439450959473E-13,-9.059906E-6,dateTime|2019-4-25 11:31:58 GMT
517758384,134.563,0.0,0.0,0,7.0840592,6.9723234,0.06242128,-0.0076829656,-0.99499506,0.9969807,0.1764665,-0.16042477,-0.15934959,0.28682542,-285,309,1423,1483.0,-0.0475018,-0.060840644,-0.04120458,0.087497555,0.0771881134282961,-0.0771881134282961,0.3727784119561706,3.201477306932336,-124.45886584713973,235.54113415286025,-0.29082715448953594,0.5401948366073849,-0.20509588580467053,-124.36628173283965,,0.0,,,64.25,,,0.0,0.0,20190425,113200,2019-04-25T11:32:00Z,-17.0,99.99,99.99,3.7500008E7,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,,,,false,false,false,false,false,false,false,false,false,false,0,0,0,0,50,66,65,51,943,945,944,944,940,940,940,940,0.0,0.0,0.0,0.0,1726.3,1720.2,1720.2,1725.7,0.0,0.0,0.0,0.0,0,0,0,0,-45.0,2.4847622796708795E-11,-1.1302740201465854E-11,0,7.131621,7.677343,0.061918918,-0.00666297,-0.9962023,0.99814695,0.2719,-0.090781495,-0.11965975,0.31062734,-285,305,1423,1482.0,-1.2063278E-4,3.593197E-4,-3.5133446E-4,5.1681604E-4,3.790289121292914E-4,-3.711739223572815E-4,0.4044442766977075,3.485846944554051,-121.69655164501806,238.30344835498192,-0.3361370602611717,0.543983734052125,-0.23484087050053262,-123.84993453697001,,1.578363442628177E-4,,,64.26,17.366,17.366,6.206,1.2471116,0,3632,4.336,12.0,1.246,99,26.4,OK,127,0,0,0,0,0,65,100,0.0,0,0.0,589232.0,2.69E-43,0.0,-5.9807744E7,62,2.5940128E-5,-2.594025E-5,9.4E-44,False,False,0,None,0.0,1.0842022E-19,NONE,0.0,0.0,0.0,NONE,8.031554843383624E-12,-7.010878082036955E-12,0.0,
521671756,135.580,0.0,0.0,0,7.213533,6.9802976,0.06326995,-0.007275481,-0.9942855,0.9963231,0.14270003,-0.13724653,-0.15532072,0.25164348,-281,305,1427,1486.0,-0.04649366,-0.060382538,-0.017707564,0.07823854,0.07620834125708989,-0.07620834125708989,0.36928488183249997,3.2101697681526193,-124.481646465614,235.518353534386,-0.5299354397416914,0.8304581393487843,-0.3595489438565866,-124.13601318156891,,0.0,,,64.39,,,0.0,0.0,20190425,113201,2019-04-25T11:32:01Z,-17.0,99.99,99.99,3.7500008E7,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,,,,false,false,false,false,false,false,false,false,false,false,0,0,0,0,52,65,65,51,943,945,944,944,940,940,940,940,0.0,0.0,0.0,0.0,1725.7,1719.6,1720.2,1725.0,0.0,0.0,0.0,0.0,0,0,0,0,-45.0,4.504363674232264E-11,-7.814033565625806E-12,0,7.6521583,7.6779523,0.060880665,-0.0076836525,-0.99375004,0.99564284,0.17409943,-0.07781459,-0.10126969,0.2159196,-285,305,1431,1490.0,-3.367037E-4,0.0020501795,-0.00145704,0.002537631,0.002077644232003448,-0.0020754035224555194,0.4003859607314102,3.486042849156353,-121.69740526114339,238.3025947388566,-0.4756893275835701,0.7920404848543907,-0.3610537264981653,-123.78017714080173,,2.1255107122831394E-4,,,64.44,17.365,17.365,6.208,1.2476538,0,3632,4.336,12.0,1.247,99,26.4,OK,128,0,0,0,0,0,65,100,0.0,0,0.0,589232.0,2.69E-43,0.0,-5.9807744E7,62,2.5940128E-5,-2.594025E-5,9.4E-44,False,False,0,None,0.0,1.0842022E-19,NONE,0.0,0.0,0.0,NONE,-2.1752127698666156E-12,-5.923271696406015E-12,-5.722046E-6,
525605676,136.603,0.0,0.0,0,7.2690215,6.9912033,0.061259996,-0.007336357,-0.994934,0.9968452,0.26266032,-0.1863282,-0.2606657,0.41431302,-285,305,1423,1482.0,-0.04561142,-0.05550877,-0.011573213,0.072770625,0.07184445234762639,-0.07184445234762639,0.3678614103312741,3.2247495102714496,-124.51098106220618,235.48901893779382,-0.6998606720781051,1.0887013549774187,-0.5049735270106391,-124.63856467591688,,0.0,,,64.55,,,0.0,0.0,20190425,113202,2019-04-25T11:32:02Z,-17.0,99.99,99.99,3.7500008E7,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,,,,false,false,false,false,false,false,false,false,false,false,0,0,0,0,51,65,65,51,943,944,943,944,940,940,940,940,0.0,0.0,0.0,0.0,1725.7,1720.2,1720.8,1725.0,0.0,0.0,0.0,0.0,0,0,0,0,-45.0,-3.5489432964291596E-11,-4.3144508674411065E-11,0,7.081417,7.6773243,0.06260494,-0.00744616,-0.99316984,0.9951689,0.12725909,-0.038453147,-0.35299546,0.3771993,-289,305,1427,1487.0,-6.611839E-4,-5.528474E-4,0.0015854951,0.0018046049,8.618610031001567E-4,-8.522966055407255E-4,0.3908809235499136,3.4879390549631726,-121.7089125963599,238.29108740364012,-0.5976787298801102,1.008653917064596,-0.4380213976681076,-124.31489215268964,,2.8740247989753666E-4,,,64.56,17.365,17.365,6.206,1.2477682,0,3631,4.336,12.0,1.239,99,26.4,OK,129,0,0,0,0,0,65,100,0.0,0,0.0,589232.0,2.69E-43,0.0,-5.9807744E7,62,2.5940128E-5,-2.594025E-5,9.4E-44,False,False,0,None,0.0,1.0842022E-19,NONE,0.0,0.0,0.0,NONE,6.157525379569297E-12,1.7560660015918417E-11,4.7683716E-7,
529584417,137.637,0.0,0.0,0,7.29016,7.025171,0.061474074,-0.007110319,-0.99392396,0.9958486,0.174556,-0.088759914,-0.17625281,0.2634638,-289,305,1427,1487.0,-0.046740107,-0.054637752,-0.020778997,0.07484443,0.07190216655028578,-0.07190216655028578,0.36977844651254327,3.225373140757718,-124.53102025619894,235.46897974380107,-0.8533857178119978,1.3276389821818222,-0.6282014480897103,-125.13426478524319,,0.0,,,64.68,,,0.0,0.0,20190425,113203,2019-04-25T11:32:03Z,-17.0,99.99,99.99,3.7500008E7,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,,,,false,false,false,false,false,false,false,false,false,false,0,0,0,0,51,64,65,51,943,945,944,944,940,940,940,940,0.0,0.0,0.0,0.0,1725.7,1720.2,1720.8,1725.7,0.0,0.0,0.0,0.0,0,0,0,0,-45.0,-4.942752709571529E-11,-1.8414012717953513E-11,0,7.2346716,7.67772,0.06264869,-0.008238675,-0.99486583,0.99687046,0.12730074,-0.14012535,-0.16455704,0.25083783,-285,305,1431,1490.0,-3.471987E-4,-7.2549446E-4,1.3788183E-4,8.160273E-4,8.042941839024165E-4,-8.012415660850757E-4,0.3970169596479313,3.4865929782269487,-121.71253974329292,238.28746025670708,-0.838555907468006,1.3120399753772567,-0.6172612973696616,-123.77089133461024,,3.5409483828541217E-4,,,64.67,17.367,17.367,6.211,1.2471973,0,3631,4.336,12.0,1.234,99,26.4,OK,130,0,0,0,0,0,65,100,0.0,0,0.0,589232.0,2.69E-43,0.0,-5.9807744E7,62,2.5940128E-5,-2.594025E-5,9.4E-44,False,False,0,None,0.0,1.0842022E-19,NONE,0.0,0.0,0.0,NONE,-1.554440510263932E-11,-2.2337761907452624E-11,2.3841858E-6,
533487433,138.651,0.0,0.0,0,7.2584524,7.033796,0.06298903,-0.0066537685,-0.99352413,0.9955411,0.26351282,-0.19191404,-0.18823922,0.37643594,-289,305,1431,1491.0,-0.05036216,-0.055670194,-0.007924856,0.075487226,0.07507008491638031,-0.07507008491638031,0.36075255440323467,3.2268395176600952,-124.54288237809261,235.4571176219074,-1.0437549887819257,1.5918024426653647,-0.765560599055321,-125.08242761065446,,0.0,,,64.72,,,0.0,0.0,20190425,113204,2019-04-25T11:32:04Z,-17.0,99.99,99.99,3.7500008E7,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,,,,false,false,false,false,false,false,false,false,false,false,0,0,0,0,52,66,65,50,943,944,943,943,940,940,940,940,0.0,0.0,0.0,0.0,1725.0,1720.2,1720.8,1725.7,0.0,0.0,0.0,0.0,0,0,0,0,-45.0,-1.3126572446953932E-10,-1.1143782345023988E-10,0,7.414349,7.6774383,0.0633212,-0.0070728585,-0.9933595,0.9954008,0.34729445,-0.009257648,-0.17797138,0.39034978,-285,305,1427,1486.0,-0.0017021183,-0.0020065738,6.2030717E-4,0.0027033915,0.0026312630508746934,-0.0026176813848360013,0.38889323299667955,3.4966713302382675,-121.70019450830294,238.29980549169704,-0.9941160843456929,1.596237040029212,-0.7192451112027423,-123.74914205048653,,4.3066003808539766E-4,,,64.72,17.365,17.365,6.208,1.2459314,0,3631,4.337,12.0,1.237,99,26.4,OK,131,0,0,0,0,0,65,100,0.0,0,0.0,589232.0,2.69E-43,0.0,-5.9807744E7,62,2.5940128E-5,-2.594025E-5,9.4E-44,False,False,0,None,0.0,1.0842022E-19,NONE,0.0,0.0,0.0,NONE,-4.0726676017645473E-11,-3.5455968151762845E-11,1.4305115E-6,
537341222,139.653,0.0,0.0,0,7.1844673,7.0289383,0.061723854,-0.0076499404,-0.9961366,0.9980764,0.43400672,-0.14176029,-0.2813283,0.5362867,-296,305,1427,1488.0,-0.048368778,-0.05647933,-0.007720839,0.07476005,0.07436029526757663,-0.07436029526757663,0.3439671535731083,3.2209800352823477,-124.54587960949591,235.4541203905041,-1.209079121519875,1.809118340990441,-0.9008109392668888,-125.98539738112909,,0.0,,,64.81,,,0.0,0.0,20190425,113205,2019-04-25T11:32:05Z,-17.0,99.99,99.99,3.7500008E7,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,,,,false,false,false,false,false,false,false,false,false,false,0,0,0,0,51,65,65,50,943,945,944,944,940,940,940,940,0.0,0.0,0.0,0.0,1726.3,1719.6,1720.8,1725.0,0.0,0.0,0.0,0.0,0,0,0,0,-45.0,-7.015897802576736E-11,-2.0070520901957534E-11,0,7.065563,7.6784654,0.063422784,-0.006855792,-0.9919612,0.99401027,0.29201588,-0.15678991,-0.2641465,0.42382747,-296,305,1423,1485.0,-3.5752764E-4,-0.0010923783,-0.003760223,0.003931971,0.001149398240390053,-0.0011371952016424453,0.3722369214962937,3.4908812984969204,-121.69111455848311,238.3088854415169,-1.1717674743108204,1.85882656093956,-0.8577004793352955,-125.2075205185303,,4.886623557217671E-4,,,64.84,17.363,17.363,6.205,1.2441207,0,3630,4.337,12.0,1.226,99,26.4,OK,132,0,0,0,0,0,65,100,0.0,0,0.0,589232.0,2.69E-43,0.0,-5.9807744E7,62,2.5940128E-5,-2.594025E-5,9.4E-44,False,False,0,None,0.0,1.0842022E-19,NONE,0.0,0.0,0.0,NONE,-1.3151671054975842E-11,-7.261864170304726E-12,-4.2915344E-6,
541198619,140.655,0.0,0.0,0,7.1104827,7.0104885,0.0625884,-0.007785087,-0.9921511,0.99415374,0.25569522,-0.25265387,-0.21584563,0.4192891,-289,309,1427,1488.0,-0.051946282,-0.056004852,1.2540778E-4,0.07638701,0.07638690930418096,-0.07638690930418096,0.3315044911144696,3.2221478727128874,-124.55628230388501,235.443717696115,-1.3852323379567404,2.0177553355015547,-1.0471997528534407,-124.69932423593833,,0.0,,,64.82,,,0.0,0.0,20190425,113206,2019-04-25T11:32:06Z,-17.0,99.99,99.99,3.7500008E7,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,,,,false,false,false,false,false,false,false,false,false,false,0,0,0,0,51,66,65,50,943,945,944,944,940,940,940,940,0.0,0.0,0.0,0.0,1725.0,1720.8,1718.9,1725.7,0.0,0.0,0.0,0.0,0,0,0,0,-45.0,7.178202141364271E-12,-7.444247395554695E-11,0,7.1025558,7.6772604,0.06252637,-0.0059478497,-0.99481183,0.9967926,0.2876182,-0.22335723,-0.1793681,0.4059379,-296,305,1427,1488.0,-0.0010848836,8.015649E-5,0.0016788021,0.0020004434,0.0010878407254914834,-0.00107735505540313,0.38355689675151033,3.4929859464137567,-121.69276925605496,238.30723074394504,-1.392338606873117,2.156297556228844,-1.0239689043904412,-125.19682285119679,,5.451878423980576E-4,,,64.86,17.363,17.363,6.206,1.2416643,0,3630,4.336,12.0,1.223,99,26.4,OK,133,0,0,0,0,0,65,100,0.0,0,0.0,589232.0,2.69E-43,0.0,-1.05007105E-23,62,2.5940128E-5,-2.594025E-5,9.4E-44,False,False,0,None,0.0,1.0842022E-19,NONE,0.0,0.0,0.0,NONE,2.7876188269706767E-11,-2.0723084737113947E-11,6.198883E-6,
545095769,141.668,0.0,0.0,0,7.179183,6.996259,0.062180277,-0.007836808,-0.9942954,0.99626863,0.31182376,-0.12097854,-0.09414295,0.3474662,-292,305,1423,1484.0,-0.05902147,-0.053583227,-0.004857671,0.07986422,0.07971634786755799,-0.07971634786755799,0.3283609244891814,3.221618004302287,-124.56513404098746,235.43486595901254,-1.592390973425938,2.3008921425193836,-1.2557634605528651,-125.46643521634778,,0.0,,,64.86,,,0.0,0.0,20190425,113207,2019-04-25T11:32:07Z,-17.0,99.99,99.99,3.7500008E7,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,,,,false,false,false,false,false,false,false,false,false,false,0,0,0,0,52,64,65,52,943,945,944,944,940,940,940,940,0.0,0.0,0.0,0.0,1725.7,1720.2,1720.2,1725.7,0.0,0.0,0.0,0.0,0,0,0,0,-45.0,-1.4808179242549444E-11,-3.799092764995312E-11,0,7.139548,7.6773143,0.06202505,-0.0069084684,-0.9946448,0.9966008,0.31016326,-0.2152437,-0.068645775,0.383723,-292,305,1427,1488.0,-0.0016658555,-6.683662E-4,9.175322E-4,0.0020158505,0.00179493395211946,-0.001790260561582624,0.3993294882452884,3.5001557883211745,-121.6914346236853,238.3085653763147,-1.5540522434988655,2.3483917088932804,-1.1927903826404547,-124.68782540538542,,5.937256327536233E-4,,,64.85,17.364,17.364,6.208,1.2386097,0,3630,4.336,12.0,1.221,99,26.4,OK,134,0,0,0,0,0,65,100,0.0,0,0.0,589232.0,2.69E-43,0.0,-1.05007105E-23,62,2.5940128E-5,-2.594025E-5,9.4E-44,False,False,0,None,0.0,1.0842022E-19,NONE,0.0,0.0,0.0,NONE,-1.248237481962957E-11,-4.2885156384330545E-11,3.8146973E-6,
549109291,142.711,0.0,0.0,0,7.2346716,6.988642,0.062105928,-0.007122367,-0.99439436,0.9963574,0.14865117,-0.178972,-0.21338128,0.31568927,-300,305,1435,1497.0,-0.062445812,-0.05240219,0.0049753184,0.08167143,0.08151974604336724,-0.08151974604336724,0.32458184916823685,3.2304920966470556,-124.57792322028045,235.42207677971953,-1.7980050941507182,2.574741132314312,-1.4430563368296612,-126.36152979216614,,0.0,,,64.91,,,0.0,0.0,20190425,113208,2019-04-25T11:32:08Z,-17.0,99.99,99.99,3.7500008E7,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,,,,false,false,false,false,false,false,false,false,false,false,0,0,0,0,51,66,65,52,943,946,945,944,940,940,940,940,0.0,0.0,0.0,0.0,1725.7,1720.2,1720.2,1725.7,0.0,0.0,0.0,0.0,0,0,0,0,-45.0,-4.549541170627057E-11,-4.1906310635658196E-11,0,7.2320294,7.6773844,0.06377541,-0.00726252,-0.9938286,0.99589926,0.19763985,-0.164252,-0.0065295673,0.25706586,-300,305,1431,1493.0,-6.3529017E-4,-7.365518E-4,-3.101137E-4,0.0010209176,9.726778524155887E-4,-9.693800489518931E-4,0.3893496983782118,3.5051830184704684,-121.69037569174692,238.3096243082531,-1.744922483770471,2.5930465558370566,-1.3856007956232832,-125.65547833662244,,6.615449006026295E-4,,,64.9,17.362,17.362,6.206,1.2353563,0,3629,4.336,12.0,1.225,99,26.4,OK,135,0,0,0,0,0,65,100,0.0,0,0.0,589232.0,2.69E-43,0.0,-1.05007105E-23,62,2.5940128E-5,-2.594025E-5,9.4E-44,False,False,0,None,0.0,1.0842022E-19,NONE,0.0,0.0,0.0,NONE,-1.0374091672949706E-11,-2.9867344574540685E-12,1.9073486E-6,
