Tick#,offsetTime,IMU_ATTI(0):Longitude,IMU_ATTI(0):Latitude,IMU_ATTI(0):numSats,IMU_ATTI(0):barometer:Raw,IMU_ATTI(0):barometer:Smooth,IMU_ATTI(0):accel:X,IMU_ATTI(0):accel:Y,IMU_ATTI(0):accel:Z,IMU_ATTI(0):accel:Composite,IMU_ATTI(0):gyro:X,IMU_ATTI(0):gyro:Y,IMU_ATTI(0):gyro:Z,IMU_ATTI(0):gyro:Composite,IMU_ATTI(0):mag:X,IMU_ATTI(0):mag:Y,IMU_ATTI(0):mag:Z,IMU_ATTI(0):mag:Mod,IMU_ATTI(0):velN,IMU_ATTI(0):velE,IMU_ATTI(0):velD,IMU_ATTI(0):velComposite,IMU_ATTI(0):velH,IMU_ATTI(0):GPS-H,IMU_ATTI(0):roll,IMU_ATTI(0):pitch,IMU_ATTI(0):yaw,IMU_ATTI(0):yaw360,IMU_ATTI(0):totalGyro:Z,IMU_ATTI(0):totalGyro:X,IMU_ATTI(0):totalGyro:Y,IMU_ATTI(0):magYaw,IMU_ATTI(0):distanceHP,IMU_ATTI(0):distanceTravelled,IMU_ATTI(0):directionOfTravel[mag],IMU_ATTI(0):directionOfTravel[true],IMU_ATTI(0):temperature,General:relativeHeight,General:absoluteHeight,GPS(0):Long,GPS(0):Lat,GPS(0):Date,GPS(0):Time,GPS:dateTimeStamp,GPS(0):heightMSL,GPS(0):hDOP,GPS(0):pDOP,GPS(0):sAcc,GPS(0):numGPS,GPS(0):numGLNAS,GPS(0):numSV,GPS(0):velN,GPS(0):velE,GPS(0):velD,RC:Aileron,RC:Elevator,RC:Rudder,RC:Throttle,Controller:navHealth,Controller:ctrl_level,HP:Longitude,HP:Latitude,HP:rthHeight,BatBlackBox:tick,BatBlackBox:id,BatBlackBox:rsoc,BatBlackBox:index,BatBlackBox:rm,BatBlackBox:fcc,BatBlackBox:cell_min,BatBlackBox:cell_max,BatBlackBox:current,BatBlackBox:voltage,BatBlackBox:temp,BatBlackBox:flag,BatBlackBox:reserve,BatBlackBox:user_data,OA:avoidObst,OA:emergBrake,OA:radiusLimit,OA:airportLimit,OA:groundForceLanding,OA:horizNearBoundary,OA:vertLowLimit,OA:vertAirportLimit,OA:roofLimit,OA:hitGroundLimit,Motor:Speed:RFront,Motor:Speed:LFront,Motor:Speed:LBack,Motor:Speed:RBack,Motor:EscTemp:RFront,Motor:EscTemp:LFront,Motor:EscTemp:LBack,Motor:EscTemp:RBack,Motor:PPMrecv:RFront,Motor:PPMrecv:LFront,Motor:PPMrecv:LBack,Motor:PPMrecv:RBack,Motor:PPMsend:RFront,Motor:PPMsend:LFront,Motor:PPMsend:LBack,Motor:PPMsend:RBack,Motor:V_out:RFront,Motor:V_out:LFront,Motor:V_out:LBack,Motor:V_out:RBack,Motor:Volts:RFront,Motor:Volts:LFront,Motor:Volts:LBack,Motor:Volts:RBack,Motor:Current:RFront,Motor:Current:LFront,Motor:Current:LBack,Motor:Current:RBack,Motor:Status:RFront,Motor:Status:LFront,Motor:Status:LBack,Motor:Status:RBack,Motor:thrustAngle,IMU_ATTI(1):Longitude,IMU_ATTI(1):Latitude,IMU_ATTI(1):numSats,IMU_ATTI(1):barometer:Raw,IMU_ATTI(1):barometer:Smooth,IMU_ATTI(1):accel:X,IMU_ATTI(1):accel:Y,IMU_ATTI(1):accel:Z,IMU_ATTI(1):accel:Composite,IMU_ATTI(1):gyro:X,IMU_ATTI(1):gyro:Y,IMU_ATTI(1):gyro:Z,IMU_ATTI(1):gyro:Composite,IMU_ATTI(1):mag:X,IMU_ATTI(1):mag:Y,IMU_ATTI(1):mag:Z,IMU_ATTI(1):mag:Mod,IMU_ATTI(1):velN,IMU_ATTI(1):velE,IMU_ATTI(1):velD,IMU_ATTI(1):velComposite,IMU_ATTI(1):velH,IMU_ATTI(1):GPS-H,IMU_ATTI(1):roll,IMU_ATTI(1):pitch,IMU_ATTI(1):yaw,IMU_ATTI(1):yaw360,IMU_ATTI(1):totalGyro:Z,IMU_ATTI(1):totalGyro:X,IMU_ATTI(1):totalGyro:Y,IMU_ATTI(1):magYaw,IMU_ATTI(1):distanceHP,IMU_ATTI(1):distanceTravelled,IMU_ATTI(1):directionOfTravel[mag],IMU_ATTI(1):directionOfTravel[true],IMU_ATTI(1):temperature,BattInfo:Voltage,BattInfo:BatVoltage,BattInfo:AdVoltage,BattInfo:AvgCurrent,BattInfo:R_time,BattInfo:R_CAP_MAH,BattInfo:LowCellVoltage,BattInfo:LowCellVolThreshold,BattInfo:BatCurrent,BattInfo:Remaining%,BattInfo:Temp,BattInfo:status,battery_info:BatDynCnt,battery_info:Vol1Protect,battery_info:Vol2Protect,battery_info:Cap1Protect,battery_info:Cap2Protect,battery_info:Batpresent,battery_info:sopPercentage,battery_info:sopValue,battery_info:sopScale,battery_info:sopFlg,BattInfo:WindHeading:WindDir,battery_info:home_dir,BattInfo:Wind:rangeMin,BattInfo:Wind:rangeMax,battery_info:cap_speed,battery_info:against_wind,battery_info:emergency_land_cap,battery_info:intel_bat_land_cap,battery_info:intel_bat_gh_cap,BattInfo:Smart:SmartGh,BattInfo:Smart:SmartLand,BattInfo:GoHome:CntDown,BattInfo:GoHome:GhCmd,BattInfo:GoHome:CapLevel,BattInfo:GoHome:LandCapLv,IMUEX(0):err,IMUEX(0):rtk_Longitude,IMUEX(0):rtk_Latitude,IMUEX(0):rtk_Alti,IMUEX(1):err,IMUEX(1):rtk_Longitude,IMUEX(1):rtk_Latitude,IMUEX(1):rtk_Alti,Attribute|Value,ConvertDatV3,3.6.6-Tablet
7137985,1.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Firmware Date| Oct 17 2018
30979966,8.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACType|MavicEnterprise
34923456,9.076,10.465214274539795,63.40474449482338,19,23.178429,23.152205,0.039311398,0.031834073,-0.988947,0.9902398,0.04675446,-0.06542033,0.08155172,0.11452721,-288,196,1472,1512.0,-0.007689562,8.0952E-4,0.28286833,0.28297397,0.007732055893910338,-0.007732055893910338,-1.922827727693189,2.2260018396562486,-133.3738484331322,226.6261515668678,-0.020509068299553092,0.09339890495411193,0.02523248412283743,-133.2697412949736,,0.2884783919707137,89.3290606866617,89.3290606866617,59.83,,,10.4652153,63.404744,20190429,120333,2019-04-29T12:03:33Z,159.482,0.59,1.11,16.01,11,8,19,0.0,0.0,0.0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,0,0,0,0,57,73,75,57,946,945,945,945,940,940,940,940,0.0,0.0,0.0,0.0,1721.4,1717.1,1717.1,1720.8,0.0,0.0,0.0,0.0,0,0,0,0,-45.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.316,17.316,6.187,1.5547422,0,3526,4.325,12.0,1.267,99,22.4,OK,7,0,0,0,0,0,65,100,0.0,0,0.0,589232.0,2.69E-43,0.0,0.0,0,4.172307E-8,-4.1723307E-8,9.4E-44,False,False,0,None,0.0,1.0842022E-19,NONE,0.0,0.0,0.0,,,,,dateTime|2019-4-29 12:3:33 GMT
38971169,10.128,10.465216869977136,63.40474559175344,19,23.06481,23.162067,0.039381787,0.03273664,-0.98912185,0.9904467,-0.035608005,-0.02232022,-0.12538232,0.13223785,-285,199,1468,1508.0,-0.014531607,-0.00457705,0.20389399,0.2044624,0.015235386067548142,0.15366560346948901,-1.916425258536529,2.218568119030976,-133.34640851486589,226.65359148513411,-0.040967863689737316,0.1429909392077478,-0.005695752402023051,-132.62712659424045,0.11652166617320352,0.5171086406456441,-54.961957257001224,-51.7758352106262,60.16,,,10.4652158,63.4047449,20190429,120334,2019-04-29T12:03:34Z,159.64,0.59,1.11,13.76,11,8,19,0.0,0.0,0.0,0,0,0,0,5,5,10.465216113752481,63.404744600044076,50,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,0,0,0,0,58,74,75,57,704,755,804,855,700,750,800,850,0.0,0.0,0.0,0.0,1721.4,1718.3,1718.3,1720.8,0.0,0.0,0.0,0.0,0,0,0,0,-45.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,17.314,17.314,6.185,1.6421747,0,3526,4.326,12.0,1.264,99,22.4,OK,8,0,0,0,0,0,65,100,0.0,0,0.0,2.471634E-14,2.69E-43,0.0,0.0,0,4.172307E-8,-4.1723307E-8,5.214972E-35,False,False,0,None,2.3855975E29,1.0842106E-19,NONE,0.0,0.0,0.0,,,,,geoDeclination|319 degrees
42820091,11.129,10.465216611132805,63.40474540782517,19,23.125582,23.209309,0.038444184,0.031481225,-0.98904186,0.9902893,0.024338506,-0.017585635,-0.043639544,0.052971948,-285,202,1468,1508.0,-0.006726712,3.3719215E-4,0.11047,0.11067512,0.006735157804189723,0.017429715260905372,-1.8992307728642175,2.236771647274119,-133.31799091407206,226.68200908592794,-0.1357250527686385,0.22214920881361516,-0.011691263307328758,-132.27571740227387,0.09317127050113509,0.5729316770654589,152.85906382176708,156.0451858681421,60.48,,,10.465216,63.404745,20190429,120335,2019-04-29T12:03:35Z,159.847,0.59,1.11,12.7,11,8,19,-0.01,0.0,0.0,0,0,0,0,5,5,10.465216113752481,63.404744600044076,50,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,0,0,0,0,57,75,75,57,944,945,945,945,940,940,940,940,0.0,0.0,0.0,0.0,1719.6,1717.7,1718.3,1719.6,0.0,0.0,0.0,0.0,0,0,0,0,-45.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,17.322,17.322,6.185,1.666323,0,3525,4.325,12.0,1.184,99,22.4,OK,9,0,0,0,0,0,65,100,0.0,0,0.0,8.1986655E-6,2.69E-43,0.0,-6.1380945E-10,67,4.172307E-8,-4.1723307E-8,5.001179E-35,False,False,0,None,2.2600143E29,1.0842106E-19,NONE,0.0,0.0,0.0,,,,,geoInclination|7478 degrees
46724139,12.143,10.46521679318493,63.404745363969546,19,23.1018,23.174988,0.038833648,0.031233259,-0.9881616,0.9894175,0.08917032,0.15570313,-0.06680514,0.19146211,-288,202,1475,1516.0,-0.0046350122,0.0062010223,0.13779008,0.1380074,0.0077418355285418065,0.002400952871940096,-1.8901074503076694,2.2485060933681216,-133.30021598252242,226.69978401747758,-0.17812641296628556,0.3128632259771357,-0.012068473657624212,-132.57750161730152,0.09143053614968245,0.6201226857220931,-136.77474737919715,-133.58862533282212,60.83,,,10.4652162,63.4047451,20190429,120336,2019-04-29T12:03:36Z,160.006,0.59,1.11,11.52,11,8,19,-0.01,0.01,0.0,0,0,0,0,5,5,10.465216113752481,63.404744600044076,50,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,0,0,0,0,58,75,75,59,945,945,945,945,940,940,940,940,0.0,0.0,0.0,0.0,1720.2,1717.7,1717.1,1719.6,0.0,0.0,0.0,0.0,0,0,0,0,-45.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,17.322,17.322,6.186,1.6441082,0,3525,4.328,12.0,1.156,99,22.5,OK,10,0,0,0,0,0,65,100,0.0,0,0.0,1.6050876E-9,2.69E-43,0.0,-6.1380945E-10,67,4.172307E-8,-4.1723307E-8,4.997212E-35,False,False,0,None,2.2576448E29,1.0842106E-19,NONE,0.0,0.0,0.0,,,,,geoIntensity|5185038 nanoTesla
50646297,13.163,10.465217476028847,63.404745367125265,19,23.14672,23.231678,0.039347902,0.031685293,-0.9866558,0.9879483,-0.008342916,0.035154615,0.03759668,0.052143663,-285,202,1465,1506.0,-0.0029620177,0.003397233,0.07800377,0.07813388,0.004507187911462296,0.028841461403492308,-1.8334272538611303,2.2429538542917045,-133.28499622496733,226.71500377503267,-0.2043406315511588,0.40523424738771197,-0.003816070548203123,-132.47179297256775,0.10896852499700056,0.662140668173439,132.5017996751424,135.68792172151743,61.11,,,10.4652167,63.4047451,20190429,120337,2019-04-29T12:03:37Z,160.02,0.59,1.11,10.8,11,8,19,0.0,-0.01,0.0,0,0,0,0,5,5,10.465216113752481,63.404744600044076,50,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,0,0,0,0,57,74,75,57,945,945,944,946,940,940,940,940,0.0,0.0,0.0,0.0,1720.2,1715.9,1716.5,1718.9,0.0,0.0,0.0,0.0,0,0,0,0,-45.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,17.317,17.317,6.185,1.5920149,0,3525,4.328,12.0,1.196,99,22.5,OK,11,0,0,0,0,0,65,100,0.0,0,0.0,1.1548786E-16,2.69E-43,0.0,-6.1380945E-10,67,4.172307E-8,-4.1723307E-8,5.2233476E-35,False,False,0,None,2.3905783E29,1.0842106E-19,NONE,0.0,0.0,0.0,,,,,
54713402,14.220,10.465217936560672,63.404745140857045,19,23.115013,23.17592,0.038133882,0.031921852,-0.98666924,0.9879217,0.051150404,-0.058088932,0.08149691,0.1123941,-288,202,1468,1509.0,-0.0012519767,-3.9558223E-4,0.07754532,0.07755644,0.0013129855101991002,0.03088891291218438,-1.8238572459476166,2.2576962150573094,-133.28472615468056,226.71527384531944,-0.2037521869384325,0.5175930201252976,-0.019438270704257774,-132.80053036111144,0.10885786840508996,0.7011831500005475,107.34301161888033,110.52913366525536,61.45,,,10.4652171,63.4047449,20190429,120338,2019-04-29T12:03:38Z,160.03,0.59,1.11,10.19,11,8,19,0.0,0.0,0.0,0,0,0,0,5,5,10.465216113752481,63.404744600044076,50,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,0,0,0,0,58,75,75,57,945,946,945,945,940,940,940,940,0.0,0.0,0.0,0.0,1719.6,1715.9,1717.1,1719.6,0.0,0.0,0.0,0.0,0,0,0,0,-45.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,17.312,17.312,6.185,1.5278559,0,3524,4.327,12.0,1.289,99,22.5,OK,12,0,0,0,0,0,65,100,0.0,0,0.0,5.7606746E-33,2.69E-43,0.0,-6.1380945E-10,67,4.172307E-8,-4.1723307E-8,5.211152E-35,False,False,0,None,2.383373E29,1.0842106E-19,NONE,0.0,0.0,0.0,,,,,
58628237,15.237,10.465218147719165,63.404745068006164,19,22.96176,23.18197,0.039146163,0.030401733,-0.9874553,0.9886985,0.18383606,-0.013753066,-0.023000782,0.18577911,-288,202,1472,1513.0,0.0017094789,0.0031481553,0.059797693,0.059904903,0.0035823456483393065,0.00946082805504008,-1.8087122499847377,2.269376691338637,-133.29236960225109,226.70763039774891,-0.22093420040488426,0.6736884797741464,-0.05766348436934047,-132.77317856100947,0.11383982099508366,0.7435679003659467,170.95120631725356,174.1373283636286,61.72,,,10.4652174,63.4047447,20190429,120339,2019-04-29T12:03:39Z,160.063,0.59,1.11,9.79,11,8,19,-0.01,0.01,0.01,0,0,0,0,5,5,10.465216113752481,63.404744600044076,50,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,0,0,0,0,58,75,75,58,945,946,945,946,940,940,940,940,0.0,0.0,0.0,0.0,1720.2,1715.3,1717.1,1718.9,0.0,0.0,0.0,0.0,0,0,0,0,-45.0,10.465217825627594,63.40474459376977,0,23.059525,22.713486,0.038805604,0.031272486,-0.9857001,0.9869592,-0.06354433,-0.018067013,-0.035224125,0.0748668,-285,202,1468,1508.0,0.051963005,-0.004157785,0.20398256,0.21053818,0.05212908190943828,-0.05212908190943828,-1.6987861997859868,2.4289187772957,-132.51468769989052,227.48531230010948,-0.018799883502287885,0.006473579015476783,-0.015480335839203104,-132.2344231503396,0.08522052186652138,7103235.887077354,2.010007609840954,5.196129656215981,61.7,17.313,17.313,6.184,1.4649485,0,3524,4.326,12.0,1.254,99,22.5,OK,13,0,0,0,0,0,65,100,0.0,0,0.0,3.0774442E-35,2.69E-43,0.0,-6.1380945E-10,67,4.172307E-8,-4.1723307E-8,5.3048975E-35,False,False,0,None,2.4384517E29,1.0842106E-19,NONE,0.0,0.0,0.0,NONE,-5.161903797227417E-10,1.82448886499437E-9,8.75473E-4,
62657959,16.285,10.465218066443965,63.40474490531158,19,23.038385,23.15782,0.03918087,0.032070212,-0.98735183,0.98864925,-0.05620886,-0.037322927,0.02026225,0.07044853,-288,199,1465,1506.0,0.020673698,0.004276659,0.05682978,0.06062438,0.021111408707723166,-0.0034110410633716344,-1.794946612500432,2.280982487659328,-133.29870607499717,226.70129392500283,-0.23641573709129382,0.7527459901186174,-0.07070130784488632,-133.18360370074936,0.10296180323094735,0.78584990163208,-18.97489900116448,-15.788776954789455,62.03,,,10.4652176,63.4047445,20190429,120340,2019-04-29T12:03:40Z,160.103,0.59,1.11,9.5,11,8,19,-0.01,-0.01,-0.01,0,0,0,0,5,5,10.465216113752481,63.404744600044076,50,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,0,0,0,0,57,75,75,58,945,945,944,946,940,940,940,940,0.0,0.0,0.0,0.0,1721.4,1717.1,1717.1,1720.2,0.0,0.0,0.0,0.0,0,0,0,0,-45.0,10.465218119245458,63.404744343140365,0,23.091232,22.811655,0.039208397,0.031971212,-0.98581535,0.98711264,0.122922674,-0.20134082,-0.052446287,0.24165829,-285,199,1468,1508.0,0.002888096,-8.1034057E-4,0.0066441563,0.007289895,0.0029996250146385817,0.027048019245015185,-1.7743830290126594,2.3527498063909684,-132.37929278003708,227.62070721996292,-0.04941523845565744,0.09096573108457594,-0.01231127312664411,-132.60985631982814,0.10384063176822313,7103235.941162232,162.09623623588655,165.28235828226158,62.0,17.311,17.311,6.184,1.4084799,0,3523,4.325,12.0,1.26,99,22.5,OK,14,0,0,0,0,0,65,100,0.0,0,0.0,-1.6732694E30,2.68E-43,0.0,-6.1380945E-10,67,4.172307E-8,-4.1723307E-8,5.1373896E-35,False,False,0,None,2.3399968E29,1.0842106E-19,NONE,0.0,0.0,0.0,NONE,-6.893875446027262E-11,1.1531110178760317E-10,2.861023E-5,
66576944,17.303,10.465218667775275,63.40474470865936,19,23.133509,23.172356,0.03004494,0.038904905,-0.9992612,1.0004696,0.2064185,1.3249382,0.01361206,1.3409903,-285,199,1475,1515.0,0.009599869,-0.0011751698,0.03633639,0.037601486,0.009671531307445238,0.02672471583315788,-1.797230812314209,2.1999116137828096,-133.3170964715004,226.6829035284996,-0.26595504205209664,0.8987141386092852,-0.05767944000273457,-132.97756904645584,0.12771238640003785,0.8763279600631617,-10.210550276498783,-7.024428230123755,62.33,,,10.4652179,63.4047445,20190429,120341,2019-04-29T12:03:41Z,160.157,0.59,1.11,9.18,11,8,19,-0.02,0.02,-0.01,0,0,0,0,5,5,10.465216113752481,63.404744600044076,50,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,0,0,0,0,56,74,74,57,945,945,944,945,940,940,940,940,0.0,0.0,0.0,0.0,1719.6,1716.5,1715.9,1720.2,0.0,0.0,0.0,0.0,0,0,0,0,-45.0,10.465218430096405,63.40474419271348,0,23.120298,22.80647,0.04434779,0.024432875,-0.9786256,0.9799346,-0.07926673,0.5499492,-0.26025754,0.6135645,-282,199,1472,1511.0,-0.0014451283,5.1575067E-4,-0.0043085758,0.004573644,0.0015344037399953449,0.02083784858819187,-1.76468658838623,2.3478186889021346,-132.58956109913052,227.41043890086948,-0.1570608094476011,0.17629997783935583,-0.024015124274600657,-132.2363134966543,0.12388490882422827,7103236.024434757,143.98995429861938,147.1760763449944,62.37,17.31,17.31,6.183,1.3600347,0,3523,4.325,12.0,1.251,99,22.5,OK,15,0,0,0,0,0,65,100,0.0,0,0.0,-7.4723363E-4,2.68E-43,0.0,-6.1380945E-10,67,4.172307E-8,-4.1723307E-8,5.4881277E-35,False,False,0,None,2.5461428E29,1.0842106E-19,NONE,0.0,0.0,0.0,NONE,3.8599348546529934E-11,2.158475244009011E-11,0.0,
70443653,18.308,10.465218999464764,63.404744876420736,19,23.447947,23.168455,0.038823463,0.03002156,-0.9859604,0.9871811,0.0799552,-0.19566478,0.011879994,0.21170421,-282,202,1475,1515.0,0.0024022474,-0.0012264609,0.035463616,0.03556604,0.0026972206077308094,0.022092411232982664,-1.8011135021513518,2.174202690667421,-133.32352896382625,226.67647103617375,-0.28340423937589404,1.0023622848377172,-0.10222537308037898,-132.3262682469196,0.14690210856648397,0.9155481510855632,-8.234299906681299,-5.0481778603062715,62.62,,,10.4652182,63.4047446,20190429,120342,2019-04-29T12:03:42Z,160.177,0.59,1.11,8.96,11,8,19,0.0,0.0,0.0,0,0,0,0,5,5,10.465216113752481,63.404744600044076,50,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,0,0,0,0,57,74,75,57,945,944,944,946,940,940,940,940,0.0,0.0,0.0,0.0,1719.6,1715.9,1715.9,1719.6,0.0,0.0,0.0,0.0,0,0,0,0,-45.0,10.465218724596376,63.40474437710066,0,23.056883,22.80589,0.038125508,0.032163497,-0.98737186,0.98863095,0.15630154,-0.24391587,-0.11516741,0.31175095,-285,202,1468,1508.0,-0.0053266194,3.0916193E-4,-0.0031848901,0.0062138536,0.005335583737520791,0.01974554728631056,-1.769791583506241,2.258162386797019,-132.63468091754518,227.36531908245482,-0.203178412955168,0.26355722855560887,-0.21974105297548263,-132.58240585414944,0.13231172158724688,7103236.079629553,75.53762736820197,78.723749414577,62.62,17.307,17.307,6.182,1.320747,0,3523,4.325,12.0,1.269,99,22.6,OK,16,0,0,0,0,0,65,100,0.0,0,0.0,-1.9420366E18,2.68E-43,0.0,-6.1380945E-10,67,4.172307E-8,-4.1723307E-8,5.6789986E-35,False,False,0,None,2.6583312E29,1.0842106E-19,NONE,0.0,0.0,0.0,NONE,3.6155938047017736E-11,-2.1122939131760062E-10,-1.5258789E-5,
